날짜,요일,시군명,시간대,인구수
20211210,금,의정부시,22,439297.993656
20211210,금,의정부시,23,445922.863868
20211210,금,이천시,0,237221.714638
20211210,금,이천시,1,236767.178381
20211210,금,이천시,2,236617.505929
20211210,금,이천시,3,236623.138753
20211210,금,이천시,4,236595.852771
20211210,금,이천시,5,237390.934475
20211210,금,이천시,6,240636.428929
20211210,금,이천시,7,245411.763794
20211210,금,이천시,8,250114.358724
20211210,금,이천시,9,253161.6525
20211210,금,이천시,10,254859.780461
20211210,금,이천시,11,256412.18876299998
20211210,금,이천시,12,257610.21167
20211210,금,이천시,13,258119.383289
20211210,금,이천시,14,256970.362586
20211210,금,이천시,15,255642.621182
20211210,금,이천시,16,253157.940829
20211210,금,이천시,17,249573.191107
20211210,금,이천시,18,243585.365134
20211210,금,이천시,19,239491.851386
20211210,금,이천시,20,236343.803513
20211210,금,이천시,21,232392.061446
20211210,금,이천시,22,229444.916357
20211210,금,이천시,23,228541.263148
20211210,금,파주시,0,500682.51789
20211210,금,파주시,1,505055.215179
20211210,금,파주시,2,506603.497951
20211210,금,파주시,3,507458.923735
20211210,금,파주시,4,508165.503256
20211210,금,파주시,5,508790.49926
20211210,금,파주시,6,514132.350371
20211210,금,파주시,7,529900.390129
20211210,금,파주시,8,545388.795093
20211210,금,파주시,9,550781.980501
20211210,금,파주시,10,553415.350946
20211210,금,파주시,11,556015.893031
20211210,금,파주시,12,558470.456061
20211210,금,파주시,13,558376.837237
20211210,금,파주시,14,556277.945404
20211210,금,파주시,15,551528.252
20211210,금,파주시,16,544900.363888
20211210,금,파주시,17,536146.568703
20211210,금,파주시,18,520257.615228
20211210,금,파주시,19,511066.649914
20211210,금,파주시,20,506850.780307
20211210,금,파주시,21,500088.813696
20211210,금,파주시,22,496292.40293
20211210,금,파주시,23,494224.376814
20211210,금,평택시,0,609216.892622
20211210,금,평택시,1,608908.971778
20211210,금,평택시,2,608794.286652
20211210,금,평택시,3,609456.203438
20211210,금,평택시,4,610194.061891
20211210,금,평택시,5,613792.458338
20211210,금,평택시,6,621313.983792
20211210,금,평택시,7,634415.886257
20211210,금,평택시,8,638679.844134
20211210,금,평택시,9,639276.252633
20211210,금,평택시,10,639722.267269
20211210,금,평택시,11,639474.4749200001
20211210,금,평택시,12,637594.635538
20211210,금,평택시,13,636228.07091
20211210,금,평택시,14,635311.033684
20211210,금,평택시,15,632465.489945
20211210,금,평택시,16,632256.97304
20211210,금,평택시,17,625063.432518
20211210,금,평택시,18,615458.651869
20211210,금,평택시,19,612812.185973
20211210,금,평택시,20,608281.343878
20211210,금,평택시,21,605498.9770429999
20211210,금,평택시,22,602045.230339
20211210,금,평택시,23,600561.965885
20211210,금,포천시,0,152381.624758
20211210,금,포천시,1,153171.825979
20211210,금,포천시,2,153313.738562
20211210,금,포천시,3,153381.236449
20211210,금,포천시,4,153810.547696
20211210,금,포천시,5,154750.236718
20211210,금,포천시,6,158417.544077
20211210,금,포천시,7,167288.610744
20211210,금,포천시,8,179337.66213399998
20211210,금,포천시,9,186862.946388
20211210,금,포천시,10,190107.53748
20211210,금,포천시,11,192942.144908
20211210,금,포천시,12,194608.685306
20211210,금,포천시,13,194868.134642
20211210,금,포천시,14,193959.593992
20211210,금,포천시,15,192369.305363
20211210,금,포천시,16,189638.278629
20211210,금,포천시,17,183750.477932
20211210,금,포천시,18,174663.206226
20211210,금,포천시,19,166721.903654
20211210,금,포천시,20,163750.826417
20211210,금,포천시,21,159961.389262
20211210,금,포천시,22,157221.406659
20211210,금,포천시,23,156296.94902
20211210,금,하남시,0,312013.850267
20211210,금,하남시,1,315256.828934
20211210,금,하남시,2,316316.821317
20211210,금,하남시,3,317203.866956
20211210,금,하남시,4,317965.58122
20211210,금,하남시,5,320124.331021
20211210,금,하남시,6,323296.561023
20211210,금,하남시,7,321316.197332
20211210,금,하남시,8,315863.217804
20211210,금,하남시,9,314424.024083
20211210,금,하남시,10,316644.460836
20211210,금,하남시,11,318067.025583
20211210,금,하남시,12,318168.654034
20211210,금,하남시,13,317125.639294
20211210,금,하남시,14,316628.400023
20211210,금,하남시,15,316561.803888
20211210,금,하남시,16,316421.973601
20211210,금,하남시,17,313018.312536
20211210,금,하남시,18,311470.492203
20211210,금,하남시,19,312698.279772
20211210,금,하남시,20,312627.788436
20211210,금,하남시,21,310163.85311799997
20211210,금,하남시,22,308754.310974
20211210,금,하남시,23,308101.67739
20211210,금,화성시,0,908317.90015
20211210,금,화성시,1,904063.8209299999
20211210,금,화성시,2,904777.25687
20211210,금,화성시,3,906832.08112
20211210,금,화성시,4,906422.71922
20211210,금,화성시,5,910910.7917
20211210,금,화성시,6,927365.05265
20211210,금,화성시,7,944595.8926
20211210,금,화성시,8,950328.6995
20211210,금,화성시,9,952237.24318
20211210,금,화성시,10,951274.46103
20211210,금,화성시,11,949699.89759
20211210,금,화성시,12,949420.29824
20211210,금,화성시,13,946926.79306
20211210,금,화성시,14,944269.2465
20211210,금,화성시,15,945480.32913
20211210,금,화성시,16,938083.90758
20211210,금,화성시,17,926377.35184
20211210,금,화성시,18,912610.33119
20211210,금,화성시,19,900869.68526
20211210,금,화성시,20,893895.41147
20211210,금,화성시,21,882379.58519
20211210,금,화성시,22,878926.67547
20211210,금,화성시,23,879832.41955
20211211,토,가평군,0,73611.2259563
20211211,토,가평군,1,71847.3336952
20211211,토,가평군,2,71435.5139839
20211211,토,가평군,3,71089.4726837
20211211,토,가평군,4,71140.5370482
20211211,토,가평군,5,71233.9166709
20211211,토,가평군,6,72138.3797688
20211211,토,가평군,7,74297.261332
20211211,토,가평군,8,78757.3835099
20211211,토,가평군,9,80451.389742
20211211,토,가평군,10,81276.52484309999
20211211,토,가평군,11,82149.6509865
20211211,토,가평군,12,83710.0961207
20211211,토,가평군,13,86847.4696119
20211211,토,가평군,14,90179.6502207
20211211,토,가평군,15,94538.788809
20211211,토,가평군,16,96637.258239
20211211,토,가평군,17,96474.950945
20211211,토,가평군,18,96133.396375
20211211,토,가평군,19,95736.715331
20211211,토,가평군,20,95792.422385
20211211,토,가평군,21,94342.400469
20211211,토,가평군,22,93910.947759
20211211,토,가평군,23,96683.856032
20211211,토,고양시,0,1046569.427884
20211211,토,고양시,1,1041877.208898
20211211,토,고양시,2,1040224.217614
20211211,토,고양시,3,1037570.45875
20211211,토,고양시,4,1036941.33036
20211211,토,고양시,5,1033588.050065
20211211,토,고양시,6,1027423.688439
20211211,토,고양시,7,1017778.418063
20211211,토,고양시,8,1007189.167
20211211,토,고양시,9,997950.146813
20211211,토,고양시,10,989384.073833
20211211,토,고양시,11,980969.46551
20211211,토,고양시,12,975232.996222
20211211,토,고양시,13,972023.5488369999
20211211,토,고양시,14,970418.648212
20211211,토,고양시,15,972014.173631
20211211,토,고양시,16,975600.327539
20211211,토,고양시,17,984285.701223
20211211,토,고양시,18,992070.184543
20211211,토,고양시,19,994695.844244
20211211,토,고양시,20,1002161.126564
20211211,토,고양시,21,1010962.45841
20211211,토,고양시,22,1019597.159857
20211211,토,고양시,23,1031590.094799
20211211,토,과천시,0,71073.8387046
20211211,토,과천시,1,71412.391734
20211211,토,과천시,2,71432.3754387
20211211,토,과천시,3,71275.067162
20211211,토,과천시,4,71192.5144416
20211211,토,과천시,5,71745.4976157
20211211,토,과천시,6,74141.3497558
20211211,토,과천시,7,75475.3024258
20211211,토,과천시,8,76317.534727
20211211,토,과천시,9,77998.5514402
20211211,토,과천시,10,81117.8941406
20211211,토,과천시,11,83074.8497468
20211211,토,과천시,12,84130.6337021
20211211,토,과천시,13,84522.1308932
20211211,토,과천시,14,84268.4141685
20211211,토,과천시,15,83625.8034367
20211211,토,과천시,16,82204.494804
20211211,토,과천시,17,79386.5511963
20211211,토,과천시,18,74414.2189405
20211211,토,과천시,19,72123.4266945
20211211,토,과천시,20,72183.5266535
20211211,토,과천시,21,72440.2571585
20211211,토,과천시,22,72670.959964
20211211,토,과천시,23,73065.7279484
20211211,토,광명시,0,274068.653025
20211211,토,광명시,1,271910.284662
20211211,토,광명시,2,271875.742698
20211211,토,광명시,3,271746.230442
20211211,토,광명시,4,271402.325713
20211211,토,광명시,5,270682.765675
20211211,토,광명시,6,269219.819856
20211211,토,광명시,7,267247.55571
20211211,토,광명시,8,263878.180457
20211211,토,광명시,9,261578.735779
20211211,토,광명시,10,260137.974036
20211211,토,광명시,11,258065.488902
20211211,토,광명시,12,257840.038352
20211211,토,광명시,13,256809.28705400001
20211211,토,광명시,14,256140.883016
20211211,토,광명시,15,256504.627055
20211211,토,광명시,16,257136.76498
20211211,토,광명시,17,258798.874277
20211211,토,광명시,18,261143.920974
20211211,토,광명시,19,262791.965554
20211211,토,광명시,20,263445.559884
20211211,토,광명시,21,264556.96789800003
20211211,토,광명시,22,266728.801972
20211211,토,광명시,23,269722.003108
20211211,토,광주시,0,369547.510537
20211211,토,광주시,1,372391.958101
20211211,토,광주시,2,373842.273446
20211211,토,광주시,3,374517.964071
20211211,토,광주시,4,374659.766732
20211211,토,광주시,5,373746.451419
20211211,토,광주시,6,372152.725037
20211211,토,광주시,7,370757.655071
20211211,토,광주시,8,365740.727764
20211211,토,광주시,9,357960.895462
20211211,토,광주시,10,350497.725712
20211211,토,광주시,11,343983.952442
20211211,토,광주시,12,339046.86291799997
20211211,토,광주시,13,335097.604781
20211211,토,광주시,14,333031.528213
20211211,토,광주시,15,332781.25684
20211211,토,광주시,16,335044.03683
20211211,토,광주시,17,338689.173202
20211211,토,광주시,18,341935.111383
20211211,토,광주시,19,345236.569502
20211211,토,광주시,20,348833.873251
20211211,토,광주시,21,353843.833476
20211211,토,광주시,22,357548.290684
20211211,토,광주시,23,360033.46694
20211211,토,구리시,0,188654.373572
20211211,토,구리시,1,187656.772897
20211211,토,구리시,2,187108.779354
20211211,토,구리시,3,186711.958376
20211211,토,구리시,4,186344.716943
20211211,토,구리시,5,186037.469783
20211211,토,구리시,6,184613.577031
20211211,토,구리시,7,181892.03012799998
20211211,토,구리시,8,179247.952413
20211211,토,구리시,9,178492.794272
20211211,토,구리시,10,177270.961815
20211211,토,구리시,11,175434.598242
20211211,토,구리시,12,173793.357314
20211211,토,구리시,13,172560.669426
20211211,토,구리시,14,172443.810589
20211211,토,구리시,15,173073.76802
20211211,토,구리시,16,174085.080507
20211211,토,구리시,17,176040.845924
20211211,토,구리시,18,177091.86988
20211211,토,구리시,19,178142.204459
20211211,토,구리시,20,179705.085708
20211211,토,구리시,21,181625.155668
20211211,토,구리시,22,183619.802127
20211211,토,구리시,23,185681.884265
20211211,토,군포시,0,255122.64513000002
20211211,토,군포시,1,258126.89572
20211211,토,군포시,2,258882.32016
20211211,토,군포시,3,259215.941511
20211211,토,군포시,4,259289.169075
20211211,토,군포시,5,258868.463017
20211211,토,군포시,6,257241.779984
20211211,토,군포시,7,254882.641542
20211211,토,군포시,8,251544.50947
20211211,토,군포시,9,247853.290262
20211211,토,군포시,10,244504.35704899998
20211211,토,군포시,11,241268.734753
20211211,토,군포시,12,237927.084304
20211211,토,군포시,13,235708.967143
20211211,토,군포시,14,234829.77051
20211211,토,군포시,15,235495.850422
20211211,토,군포시,16,236361.498475
20211211,토,군포시,17,237919.692655
20211211,토,군포시,18,240701.073344
20211211,토,군포시,19,243319.66336900002
20211211,토,군포시,20,245296.42757
20211211,토,군포시,21,248289.043786
20211211,토,군포시,22,250903.754011
20211211,토,군포시,23,250545.441852
20211211,토,김포시,0,476649.255955
20211211,토,김포시,1,475190.169306
20211211,토,김포시,2,474054.43629
20211211,토,김포시,3,473346.421924
20211211,토,김포시,4,472901.311117
20211211,토,김포시,5,471888.734523
20211211,토,김포시,6,470937.386777
20211211,토,김포시,7,470797.909362
20211211,토,김포시,8,469902.022117
20211211,토,김포시,9,466748.429762
20211211,토,김포시,10,463824.274027
20211211,토,김포시,11,460764.220773
20211211,토,김포시,12,457447.506541
20211211,토,김포시,13,454558.926268
20211211,토,김포시,14,452803.661308
20211211,토,김포시,15,452417.168983
20211211,토,김포시,16,451891.715057
20211211,토,김포시,17,450094.130695
20211211,토,김포시,18,450378.243291
20211211,토,김포시,19,453412.379631
20211211,토,김포시,20,456693.998482
20211211,토,김포시,21,458758.114136
20211211,토,김포시,22,462629.115837
20211211,토,김포시,23,466769.737379
20211211,토,남양주시,0,700106.690708
20211211,토,남양주시,1,699146.184723
20211211,토,남양주시,2,699128.937718
20211211,토,남양주시,3,698949.378469
20211211,토,남양주시,4,698709.546636
20211211,토,남양주시,5,696202.099005
20211211,토,남양주시,6,692431.678161
20211211,토,남양주시,7,687851.021236
20211211,토,남양주시,8,678858.003891
20211211,토,남양주시,9,666778.141144
20211211,토,남양주시,10,655085.343479
20211211,토,남양주시,11,645398.665161
20211211,토,남양주시,12,637768.795081
20211211,토,남양주시,13,632533.486778
20211211,토,남양주시,14,629722.648157
20211211,토,남양주시,15,629241.642451
20211211,토,남양주시,16,631601.353664
20211211,토,남양주시,17,637751.411939
20211211,토,남양주시,18,646239.545948
20211211,토,남양주시,19,655539.851864
20211211,토,남양주시,20,663137.799044
20211211,토,남양주시,21,671861.7643
20211211,토,남양주시,22,680655.818586
20211211,토,남양주시,23,690038.178933
20211211,토,동두천시,0,92698.916629
20211211,토,동두천시,1,92400.421152
20211211,토,동두천시,2,92310.475343
20211211,토,동두천시,3,92318.059413
20211211,토,동두천시,4,92218.940553
20211211,토,동두천시,5,91826.03656000001
20211211,토,동두천시,6,90849.124012
20211211,토,동두천시,7,89514.554355
20211211,토,동두천시,8,87991.309951
20211211,토,동두천시,9,86956.370033
20211211,토,동두천시,10,86152.818727
20211211,토,동두천시,11,85487.268787
20211211,토,동두천시,12,85336.760628
20211211,토,동두천시,13,85187.16507
20211211,토,동두천시,14,85123.849431
20211211,토,동두천시,15,85430.214436
20211211,토,동두천시,16,86199.902817
20211211,토,동두천시,17,87862.954663
20211211,토,동두천시,18,89523.159276
20211211,토,동두천시,19,90714.222285
20211211,토,동두천시,20,91382.864111
20211211,토,동두천시,21,91923.596042
20211211,토,동두천시,22,92584.120615
20211211,토,동두천시,23,93321.797054
20211211,토,부천시,0,791181.680893
20211211,토,부천시,1,799960.303834
20211211,토,부천시,2,801386.792704
20211211,토,부천시,3,802236.067467
20211211,토,부천시,4,802465.34916
20211211,토,부천시,5,802034.5909450001
20211211,토,부천시,6,800465.577837
20211211,토,부천시,7,798098.700924
20211211,토,부천시,8,796723.872225
20211211,토,부천시,9,798182.444991
20211211,토,부천시,10,802040.207647
20211211,토,부천시,11,805055.355921
20211211,토,부천시,12,806808.838375
20211211,토,부천시,13,808054.085126
20211211,토,부천시,14,807901.188959
20211211,토,부천시,15,807037.6252959999
20211211,토,부천시,16,806830.3865329999
20211211,토,부천시,17,805994.3845619999
20211211,토,부천시,18,805826.737102
20211211,토,부천시,19,806463.9944900001
20211211,토,부천시,20,805004.768764
20211211,토,부천시,21,802381.83543
20211211,토,부천시,22,799369.122722
20211211,토,부천시,23,790316.215048
20211211,토,성남시,0,934085.874139
20211211,토,성남시,1,932414.301463
20211211,토,성남시,2,932659.3749160001
20211211,토,성남시,3,932400.816944
20211211,토,성남시,4,931852.277847
20211211,토,성남시,5,931444.353759
20211211,토,성남시,6,931220.945163
20211211,토,성남시,7,929336.889423
20211211,토,성남시,8,926186.466854
20211211,토,성남시,9,926926.159043
20211211,토,성남시,10,926826.942655
20211211,토,성남시,11,923930.860594
20211211,토,성남시,12,921108.274682
20211211,토,성남시,13,917695.111285
20211211,토,성남시,14,914564.341903
20211211,토,성남시,15,912905.963072
20211211,토,성남시,16,913680.7159739999
20211211,토,성남시,17,914385.014429
20211211,토,성남시,18,916162.429984
20211211,토,성남시,19,915418.064474
20211211,토,성남시,20,916192.88376
20211211,토,성남시,21,919127.054182
20211211,토,성남시,22,919991.694365
20211211,토,성남시,23,918323.100897
20211211,토,수원시,0,1175591.45186
20211211,토,수원시,1,1183376.1251
20211211,토,수원시,2,1184742.3692
20211211,토,수원시,3,1185264.2788500001
20211211,토,수원시,4,1184956.02012
20211211,토,수원시,5,1182703.31369
20211211,토,수원시,6,1175606.84066
20211211,토,수원시,7,1167404.10887
20211211,토,수원시,8,1157753.60525
20211211,토,수원시,9,1149317.01295
20211211,토,수원시,10,1145139.29028
20211211,토,수원시,11,1141825.89791
20211211,토,수원시,12,1139996.38844
20211211,토,수원시,13,1137969.38192
20211211,토,수원시,14,1136710.63273
20211211,토,수원시,15,1136660.29943
20211211,토,수원시,16,1140219.53242
20211211,토,수원시,17,1143323.24965
20211211,토,수원시,18,1149997.28097
20211211,토,수원시,19,1155849.5145
20211211,토,수원시,20,1160217.66224
20211211,토,수원시,21,1164565.0203800001
20211211,토,수원시,22,1166725.52452
20211211,토,수원시,23,1163871.72195
20211211,토,시흥시,0,519297.748997
20211211,토,시흥시,1,524071.046706
20211211,토,시흥시,2,524754.372074
20211211,토,시흥시,3,525157.773458
20211211,토,시흥시,4,526093.74757
20211211,토,시흥시,5,529871.636182
20211211,토,시흥시,6,533992.256359
20211211,토,시흥시,7,536303.7909
20211211,토,시흥시,8,538933.750717
20211211,토,시흥시,9,543576.352388
20211211,토,시흥시,10,547391.507026
20211211,토,시흥시,11,552538.461746
20211211,토,시흥시,12,555361.202267
20211211,토,시흥시,13,556092.022164
20211211,토,시흥시,14,556208.604091
20211211,토,시흥시,15,554621.617786
20211211,토,시흥시,16,550782.531777
20211211,토,시흥시,17,546454.604531
20211211,토,시흥시,18,541252.372031
20211211,토,시흥시,19,536184.881388
20211211,토,시흥시,20,530116.250063
20211211,토,시흥시,21,525765.510812
20211211,토,시흥시,22,521742.158034
20211211,토,시흥시,23,515853.413698
20211211,토,안산시,0,675733.517604
20211211,토,안산시,1,676414.546765
20211211,토,안산시,2,677090.107985
20211211,토,안산시,3,677520.61219
20211211,토,안산시,4,676954.065424
20211211,토,안산시,5,674065.091099
20211211,토,안산시,6,667599.758648
20211211,토,안산시,7,661431.319612
20211211,토,안산시,8,653661.522479
20211211,토,안산시,9,645827.038894
20211211,토,안산시,10,640454.079892
20211211,토,안산시,11,637077.832494
20211211,토,안산시,12,634347.930512
20211211,토,안산시,13,632946.276331
20211211,토,안산시,14,633098.080517
20211211,토,안산시,15,634301.122201
20211211,토,안산시,16,638311.343864
20211211,토,안산시,17,643958.296822
20211211,토,안산시,18,652066.864835
20211211,토,안산시,19,659524.778885
20211211,토,안산시,20,665263.17403
20211211,토,안산시,21,670887.840718
20211211,토,안산시,22,676071.189195
20211211,토,안산시,23,679245.616201
20211211,토,안성시,0,200817.59292999998
20211211,토,안성시,1,200416.227126
20211211,토,안성시,2,200851.043322
20211211,토,안성시,3,200859.121866
20211211,토,안성시,4,200945.021263
20211211,토,안성시,5,201023.470695
20211211,토,안성시,6,202017.324774
20211211,토,안성시,7,204280.477958
20211211,토,안성시,8,206060.635644
20211211,토,안성시,9,206831.69454
20211211,토,안성시,10,207086.932741
20211211,토,안성시,11,207284.062843
20211211,토,안성시,12,207729.541709
20211211,토,안성시,13,207757.161156
20211211,토,안성시,14,207336.23932
20211211,토,안성시,15,207100.51469799998
20211211,토,안성시,16,208086.839454
20211211,토,안성시,17,207374.210625
20211211,토,안성시,18,205907.514638
20211211,토,안성시,19,202794.272385
20211211,토,안성시,20,199754.596488
20211211,토,안성시,21,197986.958438
20211211,토,안성시,22,197041.906482
20211211,토,안성시,23,197026.147474
20211211,토,안양시,0,532248.809809
20211211,토,안양시,1,536011.6431710001
20211211,토,안양시,2,537218.505887
20211211,토,안양시,3,537374.977929
20211211,토,안양시,4,537587.947776
20211211,토,안양시,5,537190.945689
20211211,토,안양시,6,533030.440781
20211211,토,안양시,7,528311.06452
20211211,토,안양시,8,524438.966191
20211211,토,안양시,9,522181.143058
20211211,토,안양시,10,520241.749153
20211211,토,안양시,11,517565.47514
20211211,토,안양시,12,515847.662395
20211211,토,안양시,13,513854.54207
20211211,토,안양시,14,512274.183676
20211211,토,안양시,15,511015.546976
20211211,토,안양시,16,513003.57905
20211211,토,안양시,17,516408.634088
20211211,토,안양시,18,520702.095136
20211211,토,안양시,19,525140.0783170001
20211211,토,안양시,20,527237.112892
20211211,토,안양시,21,528687.440401
20211211,토,안양시,22,529111.523266
20211211,토,안양시,23,526343.171727
20211211,토,양주시,0,233520.546339
20211211,토,양주시,1,232861.05355399998
20211211,토,양주시,2,232805.90559
20211211,토,양주시,3,232699.431766
20211211,토,양주시,4,232609.477384
20211211,토,양주시,5,232236.12206
20211211,토,양주시,6,233266.856238
20211211,토,양주시,7,234009.530017
20211211,토,양주시,8,235202.978951
20211211,토,양주시,9,234456.535107
20211211,토,양주시,10,232461.954882
20211211,토,양주시,11,231392.201111
20211211,토,양주시,12,231066.126152
20211211,토,양주시,13,230644.109342
20211211,토,양주시,14,229755.115572
20211211,토,양주시,15,230127.653102
20211211,토,양주시,16,229828.042934
20211211,토,양주시,17,229523.410583
20211211,토,양주시,18,230191.055693
20211211,토,양주시,19,230570.599881
20211211,토,양주시,20,231388.564921
20211211,토,양주시,21,230857.331026
20211211,토,양주시,22,231238.759304
20211211,토,양주시,23,233805.374338
20211211,토,양평군,0,123133.3934728
20211211,토,양평군,1,121139.195841
20211211,토,양평군,2,120986.7639023
20211211,토,양평군,3,120702.0429666
20211211,토,양평군,4,120737.29305400001
20211211,토,양평군,5,121007.1777722
20211211,토,양평군,6,122375.1035247
20211211,토,양평군,7,125581.547605
20211211,토,양평군,8,127462.533981
20211211,토,양평군,9,128573.733347
20211211,토,양평군,10,128683.78534
20211211,토,양평군,11,130170.6850001
20211211,토,양평군,12,131079.828868
20211211,토,양평군,13,132493.60013500002
20211211,토,양평군,14,133809.766433
20211211,토,양평군,15,135175.625062
20211211,토,양평군,16,134945.875459
20211211,토,양평군,17,133798.152343
20211211,토,양평군,18,133114.635428
20211211,토,양평군,19,133500.16757700001
20211211,토,양평군,20,133436.081533
20211211,토,양평군,21,132902.062337
20211211,토,양평군,22,133046.247819
20211211,토,양평군,23,135142.98952
20211211,토,여주시,0,113757.862295
20211211,토,여주시,1,113515.398501
20211211,토,여주시,2,113485.996698
20211211,토,여주시,3,113609.271253
20211211,토,여주시,4,113819.566757
20211211,토,여주시,5,113938.84850200001
20211211,토,여주시,6,115387.283006
20211211,토,여주시,7,118388.930553
20211211,토,여주시,8,121404.695257
20211211,토,여주시,9,122741.107596
20211211,토,여주시,10,123674.872423
20211211,토,여주시,11,124665.585622
20211211,토,여주시,12,125840.642765
20211211,토,여주시,13,127394.733615
20211211,토,여주시,14,127720.746507
20211211,토,여주시,15,127580.886169
20211211,토,여주시,16,127120.59925300001
20211211,토,여주시,17,125566.171427
20211211,토,여주시,18,123829.875662
20211211,토,여주시,19,121508.363691
20211211,토,여주시,20,119528.036494
20211211,토,여주시,21,117673.613448
20211211,토,여주시,22,116484.45147100001
20211211,토,여주시,23,116313.473351
20211211,토,연천군,0,46125.6194741
20211211,토,연천군,1,45419.2500813
20211211,토,연천군,2,45364.9391737
20211211,토,연천군,3,45287.9944995
20211211,토,연천군,4,45326.161516399996
20211211,토,연천군,5,45314.5236059
20211211,토,연천군,6,45371.4412999
20211211,토,연천군,7,45689.454943
20211211,토,연천군,8,49237.4582476
20211211,토,연천군,9,50800.9410706
20211211,토,연천군,10,50953.1721467
20211211,토,연천군,11,51165.5570163
20211211,토,연천군,12,51717.0447374
20211211,토,연천군,13,52422.9429797
20211211,토,연천군,14,52973.742158
20211211,토,연천군,15,53506.8059371
20211211,토,연천군,16,53871.3547188
20211211,토,연천군,17,54061.3555792
20211211,토,연천군,18,53973.2671658
20211211,토,연천군,19,54190.7008078
20211211,토,연천군,20,54078.3019248
20211211,토,연천군,21,50811.560037100004
20211211,토,연천군,22,49483.3187603
20211211,토,연천군,23,50341.2135744
20211211,토,오산시,0,229765.457757
20211211,토,오산시,1,230960.326991
20211211,토,오산시,2,231171.010459
20211211,토,오산시,3,231078.394777
20211211,토,오산시,4,231031.31058699999
20211211,토,오산시,5,230594.088958
20211211,토,오산시,6,229756.843308
20211211,토,오산시,7,228743.206651
20211211,토,오산시,8,225731.089405
20211211,토,오산시,9,222652.19776
20211211,토,오산시,10,220214.373339
20211211,토,오산시,11,218054.815268
20211211,토,오산시,12,215997.502037
20211211,토,오산시,13,214563.05019500002
20211211,토,오산시,14,214033.485734
20211211,토,오산시,15,214198.553557
20211211,토,오산시,16,214529.643844
20211211,토,오산시,17,216661.686445
20211211,토,오산시,18,219264.745986
20211211,토,오산시,19,221563.571235
20211211,토,오산시,20,223057.684178
20211211,토,오산시,21,223893.612441
20211211,토,오산시,22,224811.772615
20211211,토,오산시,23,224606.635731
20211211,토,용인시,0,1056109.73008
20211211,토,용인시,1,1058616.42993
20211211,토,용인시,2,1061042.36931
20211211,토,용인시,3,1062555.07291
20211211,토,용인시,4,1063232.67446
20211211,토,용인시,5,1063456.37557
20211211,토,용인시,6,1066789.54772
20211211,토,용인시,7,1070453.2948
20211211,토,용인시,8,1064871.65706
20211211,토,용인시,9,1054525.76877
20211211,토,용인시,10,1045962.10865
20211211,토,용인시,11,1036447.21845
20211211,토,용인시,12,1027213.21554
20211211,토,용인시,13,1020279.60711
20211211,토,용인시,14,1018224.33384
20211211,토,용인시,15,1018222.63106
20211211,토,용인시,16,1017595.10118
20211211,토,용인시,17,1016508.40426
20211211,토,용인시,18,1018656.98519
20211211,토,용인시,19,1022820.11411
20211211,토,용인시,20,1026373.7457
20211211,토,용인시,21,1030886.74912
20211211,토,용인시,22,1036430.24461
20211211,토,용인시,23,1040301.51424
20211211,토,의왕시,0,176807.498873
20211211,토,의왕시,1,176577.206026
20211211,토,의왕시,2,177138.362017
20211211,토,의왕시,3,177124.92927
20211211,토,의왕시,4,177319.934957
20211211,토,의왕시,5,177803.27630199998
20211211,토,의왕시,6,178802.253277
20211211,토,의왕시,7,179506.455127
20211211,토,의왕시,8,178477.832878
20211211,토,의왕시,9,176571.165518
20211211,토,의왕시,10,174810.678658
20211211,토,의왕시,11,174410.358482
20211211,토,의왕시,12,173930.964746
20211211,토,의왕시,13,173942.294188
20211211,토,의왕시,14,173820.303835
20211211,토,의왕시,15,174091.395362
20211211,토,의왕시,16,172929.826022
20211211,토,의왕시,17,172343.40539
20211211,토,의왕시,18,172094.508998
20211211,토,의왕시,19,170708.654299
20211211,토,의왕시,20,170077.931031
20211211,토,의왕시,21,170388.032614
20211211,토,의왕시,22,171178.676547
20211211,토,의왕시,23,172896.419418
20211211,토,의정부시,0,450354.780025
20211211,토,의정부시,1,449236.822022
20211211,토,의정부시,2,449105.426042
20211211,토,의정부시,3,448559.025288
20211211,토,의정부시,4,448082.403216
20211211,토,의정부시,5,445870.704667
20211211,토,의정부시,6,440194.673488
20211211,토,의정부시,7,432529.35975
20211211,토,의정부시,8,424038.588338
20211211,토,의정부시,9,417354.647614
20211211,토,의정부시,10,412140.389758
20211211,토,의정부시,11,407703.276
20211211,토,의정부시,12,404721.869032
20211211,토,의정부시,13,402665.052334
20211211,토,의정부시,14,402423.399984
20211211,토,의정부시,15,404283.70638
20211211,토,의정부시,16,408417.749771
20211211,토,의정부시,17,414056.053144
20211211,토,의정부시,18,421358.828652
20211211,토,의정부시,19,426865.641885
20211211,토,의정부시,20,431686.823041
20211211,토,의정부시,21,437216.699106
20211211,토,의정부시,22,442065.622742
20211211,토,의정부시,23,447304.672081
20211211,토,이천시,0,226985.109668
20211211,토,이천시,1,226411.030984
20211211,토,이천시,2,226281.684375
20211211,토,이천시,3,226246.766153
20211211,토,이천시,4,226360.955148
20211211,토,이천시,5,226838.082606
20211211,토,이천시,6,228931.506128
20211211,토,이천시,7,232021.21342000001
20211211,토,이천시,8,234336.587145
20211211,토,이천시,9,235715.307577
20211211,토,이천시,10,235661.751267
20211211,토,이천시,11,235401.357956
