user_name,user_rank,num_response,user_star,time,rating,content
Qq,7,21,4.4,2022.07.11.,1.0,외국인 손님들 주문하는데 의사소통 안 되니까 면전에 두고 욕하는 것 보고 정말 화났습니다. 위생 관리 안 되고요.
dema,7,9,2.3,2022.07.02.,1.0,맛은 그냥 보통인데 응대하는 남자직원 너무 불친절해서 다신 오고싶지않은 곳.
pppp,7,6,2.7,2022.07.01.,5.0,간만에 진짜 맛있는 떡볶기 먹었어요! 추억의 맛ㅜㅜ저녁식사 먹고 길 지나가다가 들어왔는데 배가 부른데도 맛있으면 찐!!!!      내일 또 먹고싶어요~~~
sunyten,18,42,2.4,2022.04.26.,1.0,딴건안먹어봐서 모르겠는데 오뎅이랑 김밥은 별로임 걍 옆에 포장마차에서 먹는게 나을듯
나경,3,1,1.0,2022.04.05.,1.0,
mechanic_ Park,29,87,3.6,2022.03.28.,4.0,"악플이 많지만꾸준히 장사 잘 하고 있는 곳.떡볶이랑 튀김은 깔끔해서 좋았고,옛날순대 특유의 냄새가 나긴 하지만부드럽고 쫄깃한 순대 맛이 좋아요.기대했던 것 보다 매장이 깔끔해서 놀라움.근처 포장마차 떡볶이집보다튀김은 확실히 맛있어요.눅눅하지 않고, 튀김옷이 고소합니다."
.,3,7,2.1,2022.03.13.,1.0,불친절
i xr,2,1,1.0,2022.02.21.,1.0,별하나도 아까운 불친절 점포에지붕있는 리어카 음식.
뚜벅이,20,37,4.4,2021.12.27.,4.0,맛있었어요~!
염윤종,34,230,3.4,2021.08.31.,1.0,파리
Jen,4,4,1.0,2021.06.15.,1.0,오늘 처음먹어봄 맛도 평범 그이하에 불친절하기까지함 거기까지 간 시간이 아까웠음
ㄴㅈㄴ,37,430,1.6,2021.05.11.,1.0,손님이 종업원인줄
토우몬,20,44,2.5,2021.03.06.,1.0,예전이나 지금이나 싸가지없고 평점안좋은건 여전한 곳 직원놈들 불친절
Mj,35,963,4.0,2021.01.25.,3.0,무난
tkhsjr,32,911,3.7,2020.10.14.,4.0,
아아아,12,27,4.1,2020.07.16.,1.0,잠시 얘기나누느라 저희 부르는질 몰랐는데 와 여기 주방 직원분이 와서 엄청 화내심... 그냥 화도 아니고 엄청 짜증섞인 화를ㅠㅠ 아니 테이블 번호라도 지정해놓든지 그 많은 테이블에서 저희가 일일히 음식나올때까지 주방쪽만 쳐다보고 있어야 하나요...? 라면도 올해 먹은 라면중 최악의 맛ㅠㅠ 수저 위생도 좀 관리하시구요..
승원,2,1,1.0,2020.07.08.,1.0,우선 손님이 끓고 있는 떡볶이가 안보임 음식에 대한 신뢰가 살짝 떨어지면서 받아든 떡볶이 역쉬 딱딱하고 부드러운떡 섞여있고 이 자국이 난 반쪽짜리 떡하나 ㅠㅠ3500원짜리 음식물 쓰레기를 샀구나 하고 남은 음식물 쓰레기 버리고 나와버림!!
@jxnnyqim,71,428,4.4,2020.05.30.,1.0,직원들 불친절하고요 ㅠㅠ튀김도 눅눅하고 떡볶이도 그냥 그래요차라리 근처에 포장마차에서 먹는게 낫네요
맥아리장군,13,19,1.8,2020.05.21.,3.0,여기 떡볶이 제 입맛에 딱 맞아서 맛있긴 한데 3500원 가격 치곤 양이 너무 적어요 그리고 젓가락 수저 포크 이런거 제대로 준비가 안되 있구요딱 들어가니까 안 치워진데가 많았어요보기에 지저분해 보이더라구요요즘 장사도 잘 안되고 경쟁상대 가 얼마나 많은데 무슨 배짱으로 장사를 그런식으로 하시는지 ...떡볶이가 맛있으니까 별 3개 드리는 거지 안 그랬으면 빵점이에요
포츠담오리,12,19,3.1,2020.05.08.,1.0,사먹으면서  기분 나뿐곳 반말은 기본에 지들이 조폭인줄 알어!! 맛도 없음
서대문구대표돼지,72,832,3.3,2020.02.10.,1.0,진짜 맛없어짐떡볶이 딱딱하고 오뎅은 거의 없다시피함 튀김은 떡볶이보다 더 맛없음 진짜 씹는데 턱이 아픔 오뎅은 그냥 평타인데 국물 맛이 딱 시판맛임..... 그런데 가격도 비쌈 불친절하고 맛있으면 잘 먹는데 맛도 없으니까 ㄹㅇ 개때리고싶음떡볶이 춘추전국시대에 아직도 장사가 된다니 신기할 따름임
국힙원탑 루피,24,70,2.5,2020.02.05.,1.0,맛도없고 그냥 떡 뿔리고 고추가루 뭍혀놓은맛 튀김도 튀김옷만 느끼하게 많지 맛있지도 않음 지금 까지 먹어본 떡볶이 집중에서 최악중에 최악 테이블도 더럽고 조리하는곳도 위생이 별로고 식기도 깨끗하지 않음.
태현,8,8,2.9,2020.01.26.,1.0,"여태까지 먹은 떡볶이 중 최악튀김도 밀가루만 엄청 많아서 최악떡볶이 맛의 특색도 없고 오뎅도 일반 500원짜리랑 다를바 없고, 옆테이블은 순대 세조각 먹고 남기는거 보고 안시키길 잘 했다고 생각!!"
😤,17,29,3.8,2019.11.07.,4.0,떡볶이에 모둠튀김 순대내장많이 주문햇구요튀김은 조금 별루엿어용떡볶이 랑 순대는 굿굿
-,8,22,1.3,2019.10.15.,1.0,"순대 다 부서지고 떡볶이 자극적, 초심잃음"
한선규,5,131,4.2,2019.09.01.,3.0,
서정,2,1,5.0,2019.08.28.,5.0,김밥은 최고다ㅠㅠㅠㅠ
eun,2,2,3.0,2019.08.21.,1.0,떡볶이를 평소에 많이 좋아하시는 분들이라면 가지마세요... 자극적이고 맛이 없어요 ㅠㅠ 튀김도 튀김옷이 너무 두꺼워서 떡볶이국물에 비벼 받았더니 그냥 밀가루 덩어리만 잔뜩...  반의 반도 못먹고 남겨서 처음으로 리뷰남겨봅니다.
햄벜,12,14,4.2,2019.07.31.,1.0,별 하나도 아까움... 일단 홀 청결상태 굉장히 지저분하고요 매장에 40분정도 있었는데 원래 홀 서빙 없는건 알겠지만 테이블도 앞사람 먹다 흘린 떡볶이 국물 그대로 있고요 관리하시는 분 아무도 없습니다. 주문하러 갔는데 처음 온사람도 있을텐데 안내는 고사하고 왜 모르냐는 눈빛 보내시네요. 맛은 특별할 게 없습니다. 맛이 있어도 이런 서비스 경험하러 다시 오고싶지 않네요^^
용쉐린가이드 답지 오픈합니다,37,786,3.1,2019.05.29.,3.0,
호랑,27,98,3.7,2018.12.29.,1.0,"여기시스템을몰라서 자리먼저 잡고 주문하려고 앉앗더니 줄슨사람은 서서먹냐며 생각도 안하냐며 혼났음 ㅡㅡ 내가 왜 내돈내고 혼나면서 먹어야됌 그냥 나옴. 리뷰보고 안갈까했는데 직접당하니 기분더럽네요. 리뷰보신분들 저처럼 ""그런가보지뭐"" 하고 가지마시길 기분잡쳐요"
문,19,32,3.5,2018.09.23.,1.0,튀김 말하지도 않았는데 막 넣으려고 했음그리고 떡볶이가 왜이리 조개맛이나너무 비려서 물고기가 바다로 착각해서 수영하러 오겠다
ARI,3,4,3.5,2018.04.14.,1.0,주문 못알아들었다고 협박하듯 말하던 직원분 덕분에 어릴 때 오락실에서 삥뜯긴 추억 오랜만에 느껴보네요.
save__,16,22,3.9,2018.01.21.,1.0,"아니 여기는 왜 이렇게 직원들이 불친절하죠? 뭐 물어보면 무표정에 눈도 안마주차고 대답도 안하고 고개로 휙휙 가르키는거부터 포장이라고 좀뒤에말했더니 인상 팍 찌푸리면서 ""아씨... "" 직원들 교육 이따위로 시키시나요? 유명하면 답니까? 제 외국인 친구들도 여기 방문했다가 저한테 원래 한국사람들 다 이러냐며 욕했던적이 한두번이 아닙니다. 여기 직원이 무슨 벼슬인가요? 고객한테 이따위로 장사하라고 사장님이 시켰나봐요. 다신 안갑니다. 한두번이어야지 말이지. 몇번째 가도 똑같으니 원."
黃芝麻 황참깨,24,37,3.3,2017.09.02.,4.0,最常吃的一家！我愛血腸沾辣炒年糕醬一起吃！#黃芝麻愛吃喝玩樂 #황참깨재미있는생활
한결,6,84,3.2,2017.08.28.,3.0,
