,연도,지역명,노령화지수,인구성장률(%)
129,2024,경기도,138.32185378485192,0.7710100008902101
130,2024,고양시,161.68365622387077,0.51798316404095
131,2024,과천시,101.8902862433454,6.291575185121162
132,2024,광명시,161.02550299441492,-2.27887733284149
133,2024,광주시,142.88531330634163,1.782354749179299
134,2024,구리시,168.75,-0.6708650496862415
135,2024,군포시,179.3252528371806,-0.6437838949236062
136,2024,김포시,98.74714208307452,1.71665929584352
137,2024,남양주시,135.55402906208718,1.5829885917268292
138,2024,동두천시,260.86210839240795,-0.3501627057874539
139,2024,부천시,196.25008485506757,-1.1049655341693885
140,2024,성남시,166.14262543596485,-0.4146287462330709
141,2024,수원시,126.82662092207732,-0.0916165135226815
142,2024,시흥시,93.95567774722986,1.2253663527661829
143,2024,안산시,154.65623920349256,-1.1488234809911868
144,2024,안성시,200.42768655982692,0.5186053049122402
145,2024,안양시,169.25727061151937,-0.7562429536953923
146,2024,양주시,162.7060888720614,1.0487245766770146
147,2024,양평군,341.110803579666,2.2243787648069424
148,2024,여주시,291.282301316431,0.7648484340880701
149,2024,연천군,359.29705215419506,-0.0505494251740126
150,2024,오산시,95.4406624893731,0.7643538076755273
151,2024,용인시,127.7050893356489,0.6793631819432887
152,2024,의왕시,163.01917872690905,0.2243588653364657
153,2024,의정부시,179.53175997991465,0.8256345662913253
154,2024,이천시,144.3180973615756,1.2979558209494066
155,2024,파주시,123.26832650108511,2.206510036115147
156,2024,평택시,103.53557398515932,3.1090469632087867
157,2024,포천시,300.49170764230354,-0.2845688118771513
158,2024,하남시,98.84424554917793,4.527864560420655
159,2024,화성시,66.7022836107763,2.8193555155727723
160,2025,가평군,434.2198581560284,0.7832112616649848
161,2025,경기도,153.05792288422435,0.7244981254891907
162,2025,고양시,180.12403416022772,0.532360644254902
163,2025,과천시,109.25995633516526,3.8468218448675406
164,2025,광명시,180.1130024831756,-1.924125031106683
165,2025,광주시,158.05575166335066,1.7015810808100496
166,2025,구리시,188.45191077487905,-0.2622043769557734
167,2025,군포시,205.2344423021701,-0.5875295086282918
168,2025,김포시,108.42085471003789,1.929457026690797
169,2025,남양주시,149.75019320569058,1.3465956950739206
170,2025,동두천시,290.4184354154033,-0.317264553662744
171,2025,부천시,222.95374433494,-0.9443865614632544
172,2025,성남시,182.85673260655864,-0.3979350976310065
173,2025,수원시,142.2141736277323,-0.0918671796880889
174,2025,시흥시,104.81724065075004,1.4361144642480206
175,2025,안산시,177.527548323832,-1.0281034445548587
176,2025,안성시,222.2398282559804,0.5106833584036319
177,2025,안양시,189.014642019907,-0.8232707507825948
178,2025,양주시,178.94270943984137,1.1602075437421406
179,2025,양평군,376.3586180641477,1.8609665153953496
180,2025,여주시,322.25380710659897,0.6354929762534273
181,2025,연천군,394.0178571428572,-0.0144473874559079
182,2025,오산시,107.68650103383769,1.0251521125294336
183,2025,용인시,141.15894191537157,0.7473716474912174
184,2025,의왕시,181.4168440255397,0.297101896850275
185,2025,의정부시,197.6790880435252,0.7704485110633378
186,2025,이천시,159.12057712126418,0.9650270970052834
187,2025,파주시,134.73048369991238,1.775688167493917
188,2025,평택시,112.02777082812108,2.4164147464381416
189,2025,포천시,337.2579938677179,-0.3043930473090812
190,2025,하남시,107.35624612523247,3.6517445069344783
191,2025,화성시,73.81389201238878,2.6667710815808445
192,2026,가평군,480.2366040361865,0.7001646218468278
193,2026,경기도,170.2847668234779,0.676338534907237
194,2026,고양시,201.71422507765624,0.5343188985783265
195,2026,과천시,119.75140215249355,1.9280194885563608
196,2026,광명시,201.7412839066672,-1.5986255007399717
197,2026,광주시,176.32501046785816,1.622927490549127
198,2026,구리시,211.5133115366651,0.083427954307053
199,2026,군포시,235.0105097214924,-0.5527917416530033
200,2026,김포시,119.5092142484414,2.099718343524162
201,2026,남양주시,166.32922833578127,1.1321775874974505
202,2026,동두천시,323.3045940033458,-0.2904650547702714
203,2026,부천시,252.82130463363552,-0.8056462889775309
204,2026,성남시,203.0126144526581,-0.39874044307037
205,2026,수원시,160.27997009221565,-0.088949176040621
206,2026,시흥시,116.5802294515166,1.6081352828906676
207,2026,안산시,203.790817406023,-0.9305373364613918
208,2026,안성시,248.2548831252001,0.509512214210208
209,2026,안양시,211.90427863927903,-0.8863672521413006
210,2026,양주시,197.6316175392286,1.2438115971378356
211,2026,양평군,418.56364536899457,1.5135611660650323
212,2026,여주시,363.4976904071329,0.4992249859698335
213,2026,연천군,437.5,0.0288926879432797
214,2026,오산시,121.71592775041051,1.2543117002471424
215,2026,용인시,157.09993624481987,0.8078179536071869
216,2026,의왕시,202.39974739501105,0.3471842837616161
217,2026,의정부시,218.66923473158496,0.7145633274759328
218,2026,이천시,177.36260252803424,0.6415252572491498
219,2026,파주시,148.66336398600845,1.394086895288043
220,2026,평택시,123.02745893842348,1.8264700334755293
221,2026,포천시,376.9442912300056,-0.3409299825368452
222,2026,하남시,118.51793580868473,2.9383975890733742
223,2026,화성시,82.18029909710313,2.5241984400804927
224,2027,가평군,531.0438207779418,0.5996803694036446
225,2027,경기도,185.96005620796123,0.6302366207245261
226,2027,고양시,221.88525824424036,0.5368830686480495
227,2027,과천시,131.50203188496403,0.3182901060189972
228,2027,광명시,221.2305276641461,-1.3092127693489677
229,2027,광주시,192.95566949498615,1.539668519150305
230,2027,구리시,231.29664462107883,0.381994384571489
231,2027,군포시,261.97672801446384,-0.523984544781929
232,2027,김포시,129.8200622214748,2.233357603694072
233,2027,남양주시,182.2376686353016,0.9463375371884172
234,2027,동두천시,355.24884416644005,-0.2880935886408008
235,2027,부천시,280.51223142635257,-0.6772088891522227
236,2027,성남시,221.6138574089177,-0.3979738260216166
237,2027,수원시,175.99366409306512,-0.0920335173743445
238,2027,시흥시,127.52648029171732,1.754260573621928
239,2027,안산시,227.9138372481354,-0.8403565853097362
240,2027,안성시,271.1193739941173,0.4904035768518734
241,2027,안양시,232.78109548577663,-0.9549591105091358
242,2027,양주시,215.09469625373305,1.308036446302839
243,2027,양평군,459.7242380261248,1.168111212401177
244,2027,여주시,399.7635667642423,0.3708882696870897
245,2027,연천군,471.5976331360947,-0.0505676835125103
246,2027,오산시,134.08200021188685,1.4353237678263775
247,2027,용인시,171.95694586819218,0.8617067068859381
248,2027,의왕시,221.3430198311408,0.3785731139144589
249,2027,의정부시,238.23106201262533,0.6655351584500656
250,2027,이천시,193.5678268355676,0.375696615172211
251,2027,파주시,162.14899199791392,1.0598534588097948
252,2027,평택시,132.55334767098944,1.324170926194922
253,2027,포천시,414.3890442665638,-0.3867761936716268
254,2027,하남시,129.89958867650617,2.350278509641339
255,2027,화성시,89.39504471643566,2.3888740374347126
256,2028,가평군,579.3785310734463,0.5818406342075378
257,2028,경기도,203.26364236843312,0.5863470602896772
258,2028,고양시,244.13656039290768,0.508064166305938
259,2028,과천시,143.73541482256377,0.2851692577699513
260,2028,광명시,241.46554739419375,-1.2276952913940755
261,2028,광주시,210.7138703449559,1.4087886677759744
262,2028,구리시,253.2331396817378,0.3613561913780859
263,2028,군포시,291.2969366385818,-0.4842866827939369
264,2028,김포시,140.80348223205365,2.0092113820123174
265,2028,남양주시,199.7711503347535,0.8811176309800445
266,2028,동두천시,389.8997134670488,-0.2082864368390161
267,2028,부천시,310.71440738595714,-0.6243836155372023
268,2028,성남시,242.51894180974003,-0.3653401379288519
269,2028,수원시,194.3661464801915,-0.0631290483886822
270,2028,시흥시,140.18665572713687,1.572832664476246
271,2028,안산시,254.4168652754365,-0.765737669138823
272,2028,안성시,296.4133808483734,0.517140214871772
273,2028,안양시,254.67983605455888,-0.8695723846112561
274,2028,양주시,234.40006229074203,1.2006119830964992
275,2028,양평군,503.31318799913663,1.1102548041493308
276,2028,여주시,439.5801391673547,0.393093541011038
277,2028,연천군,515.3554175293306,0.0144505190396125
278,2028,오산시,147.72066307983133,1.328109567872095
279,2028,용인시,188.4472889375647,0.7872366628030312
280,2028,의왕시,242.13521203089013,0.3103260911765947
281,2028,의정부시,258.82676355986905,0.6237495225787442
282,2028,이천시,210.61445426481163,0.3135121245738466
283,2028,파주시,176.72158072030703,0.9908454341929014
284,2028,평택시,143.72366320307796,1.233930639446412
285,2028,포천시,456.7016552280985,-0.2819433569990409
286,2028,하남시,142.32514765309296,2.081669722887873
287,2028,화성시,97.55452607412266,2.141574742779772
288,2029,가평군,619.9574807334574,0.5958089865025191
289,2029,경기도,217.60608094362067,0.5461510788878824
290,2029,고양시,262.5647169569124,0.4790224543776292
291,2029,과천시,155.94405594405595,0.2373774130620075
292,2029,광명시,257.55869833859674,-1.1634823140708268
293,2029,광주시,225.68193148636132,1.3005290332171315
294,2029,구리시,269.4333031440031,0.3343798350532131
295,2029,군포시,316.2787151860134,-0.4525244620338884
296,2029,김포시,150.1598275887007,1.812181496857358
297,2029,남양주시,214.7969657520529,0.8213611695387023
298,2029,동두천시,421.7098368019164,-0.1430453848282565
299,2029,부천시,334.5109514941917,-0.5815617464040145
300,2029,성남시,260.4106699916434,-0.3438999112083546
301,2029,수원시,208.7043054051302,-0.0397683748080163
302,2029,시흥시,150.16810192285007,1.4111969153370474
303,2029,안산시,277.02290076335873,-0.6946044160673737
304,2029,안성시,317.2072178322916,0.5560657901395286
305,2029,안양시,273.1050888567564,-0.7987617786372256
306,2029,양주시,250.5692675159236,1.091436589138003
307,2029,양평군,543.5624720107478,1.067786954895622
308,2029,여주시,474.8314331249234,0.4192244198481707
309,2029,연천군,552.449567723343,0.0577812034566046
310,2029,오산시,158.6726384364821,1.2383339434537854
311,2029,용인시,202.7903011767601,0.7397268072693773
312,2029,의왕시,259.15982751425787,0.2545483144309184
313,2029,의정부시,276.32849057990546,0.5877269061555248
314,2029,이천시,225.0736568457539,0.3268640191919121
315,2029,파주시,189.6380168124893,0.9230253064574198
316,2029,평택시,152.99586776859505,1.1479642368905885
317,2029,포천시,490.31048135028135,-0.196743857542322
318,2029,하남시,153.72269282211323,1.8408462265054144
319,2029,화성시,104.28690334518788,1.91262873611488
320,2030,가평군,665.8046767537827,0.5922801179570738
321,2030,경기도,233.99659053278864,0.5059890088986279
322,2030,고양시,283.2797958240743,0.4534149134467569
323,2030,과천시,169.69121959634293,0.2037801374140118
324,2030,광명시,276.2280575883676,-1.102823049364218
325,2030,광주시,242.99461870364087,1.1912650138830934
326,2030,구리시,288.6431560071728,0.3103923852072054
327,2030,군포시,342.8255139694254,-0.4323873275522515
328,2030,김포시,160.5585180614928,1.6344662561265746
329,2030,남양주시,231.55915086562243,0.767944535795194
330,2030,동두천시,453.554207497278,-0.0915272734391904
331,2030,부천시,361.39064428763567,-0.5498457584002697
332,2030,성남시,280.3015033753469,-0.3291683306868717
333,2030,수원시,225.3797872239101,-0.0251558136536989
334,2030,시흥시,162.59739482854025,1.273958604938587
335,2030,안산시,303.79435433432013,-0.6342003960005829
336,2030,안성시,339.39539925328194,0.5836488227652264
337,2030,안양시,294.46602884755475,-0.7382581880562558
338,2030,양주시,268.8535265149973,0.9993578982617168
339,2030,양평군,588.5953683230537,1.022042494857777
340,2030,여주시,513.0423750317178,0.4341704264980548
341,2030,연천군,587.4211502782931,0.0553423419122807
342,2030,오산시,171.05966497270845,1.147079058313342
343,2030,용인시,218.48938623995383,0.6991392556314212
344,2030,의왕시,279.22988834812486,0.2240646243277088
345,2030,의정부시,295.43096318203465,0.5479522824551188
346,2030,이천시,242.29931065154543,0.3151875030015108
347,2030,파주시,204.23315797807768,0.8547853508409271
348,2030,평택시,164.6160470404607,1.0628670398620657
349,2030,포천시,530.0853408231609,-0.138657992801898
350,2030,하남시,166.327932485771,1.636727274882
351,2030,화성시,112.10584374588066,1.7073741212524016
352,2031,가평군,714.2612174907116,0.5514131205251819
353,2031,경기도,249.39173634932624,0.4628370351317978
354,2031,고양시,303.2608695652174,0.4243948259631315
355,2031,과천시,183.76733780760625,0.1544253820061056
356,2031,광명시,291.57467452106334,-1.0561406181449091
357,2031,광주시,259.0552540700543,1.0748031217584018
358,2031,구리시,305.71795912843413,0.2795637583176827
359,2031,군포시,367.0142849383521,-0.4197982085254821
360,2031,김포시,170.70683006000684,1.4741563974723269
361,2031,남양주시,248.72127501853225,0.7099151858767845
362,2031,동두천시,483.466709346991,-0.0344790435481297
363,2031,부천시,384.468582062627,-0.5227604062714297
364,2031,성남시,298.8519844269192,-0.3154275003204957
365,2031,수원시,240.41904502152693,-0.0106158133087425
366,2031,시흥시,174.0826381332366,1.1427868149031644
367,2031,안산시,328.0758993732292,-0.5774825794005155
368,2031,안성시,360.8485071424192,0.5899585525868629
369,2031,안양시,314.91728033894884,-0.6980865811547485
370,2031,양주시,288.01398368570005,0.915937426280726
371,2031,양평군,631.7794064640154,0.9619904460245784
372,2031,여주시,550.6028833551769,0.4397734928311297
373,2031,연천군,631.2427409988386,0.0913681236921686
374,2031,오산시,182.0382262415929,1.056503857381271
375,2031,용인시,233.45817612956657,0.645931373266757
376,2031,의왕시,296.4189139808521,0.1857172229008529
377,2031,의정부시,313.1909355382024,0.5131493848557261
378,2031,이천시,258.16465462467096,0.2673950967543174
379,2031,파주시,218.07094946016716,0.7916601350045708
380,2031,평택시,175.76858962096574,0.9806117278382808
381,2031,포천시,566.8812430632631,-0.0681155162631733
382,2031,하남시,179.22106957610447,1.450543378439391
383,2031,화성시,119.48651025165044,1.5175128358298686
384,2032,가평군,752.8158739422234,0.5452906574148131
385,2032,경기도,262.0462632634273,0.4251984053691334
386,2032,고양시,319.0733458710891,0.4030210086529572
387,2032,과천시,197.28904515173943,0.1297458440014418
388,2032,광명시,303.5634968705835,-1.0094679411486045
389,2032,광주시,272.8831246273107,0.9707045834233846
390,2032,구리시,317.6983316309159,0.2565752160862396
391,2032,군포시,387.1719632377367,-0.4011538537440861
392,2032,김포시,178.78127751003416,1.328649208416048
393,2032,남양주시,262.1611112600896,0.6599451249482944
394,2032,동두천시,511.56306380186976,0.0032329153894969
395,2032,부천시,402.77503819303433,-0.501233511909826
396,2032,성남시,314.306758846008,-0.2982354248002301
397,2032,수원시,252.21243284124503,0.0005851529150854
398,2032,시흥시,184.46130500758727,1.0306218546866994
399,2032,안산시,349.46573242828987,-0.5293965686284793
400,2032,안성시,378.44215207857184,0.5846623780958518
401,2032,안양시,330.8902413864246,-0.6598400047914638
402,2032,양주시,304.10699241786017,0.8421845776717409
403,2032,양평군,673.3176645225136,0.9153263647640494
404,2032,여주시,581.8618939495125,0.4378479505161159
405,2032,연천군,661.301775147929,0.1224945811216357
406,2032,오산시,191.2203454165876,0.9734890363815992
407,2032,용인시,245.52339108107856,0.6042758632378239
408,2032,의왕시,311.3417346182357,0.1252728879843735
409,2032,의정부시,327.64003909263926,0.4831833475986842
410,2032,이천시,271.7814508723599,0.2678999518833145
411,2032,파주시,230.46096910545504,0.7382549281050371
412,2032,평택시,185.4152636714724,0.9057943213159846
413,2032,포천시,597.8843760606403,-0.0289309997678265
414,2032,하남시,189.86144810539923,1.2823949251710398
415,2032,화성시,125.890157057848,1.350410587142805
416,2033,가평군,782.4447717231222,0.5423333569990736
417,2033,경기도,272.4417211562621,0.3866326253565639
418,2033,고양시,332.5439528427979,0.378631136518298
419,2033,과천시,208.84488448844883,0.1062236532466161
420,2033,광명시,311.62127767879866,-0.9723779165883996
421,2033,광주시,284.0839723070051,0.8797409221236523
422,2033,구리시,327.94487066331726,0.2337612804482634
423,2033,군포시,402.8103956814514,-0.3897643736049437
424,2033,김포시,185.1990049751244,1.185908458126162
425,2033,남양주시,273.8776829235451,0.6026065507256633
426,2033,동두천시,530.4512516469038,0.0452498445523938
427,2033,부천시,416.7658961786909,-0.4820478280778317
428,2033,성남시,326.1609520027065,-0.2850160131526535
429,2033,수원시,261.96608040201005,0.0126217508040448
430,2033,시흥시,193.0272956601864,0.9205103728225368
431,2033,안산시,367.5243147656941,-0.4837557274407257
432,2033,안성시,393.80934763842646,0.580807575348673
433,2033,안양시,345.04200361152544,-0.6300888272108187
434,2033,양주시,316.27309845519216,0.7765234993662049
435,2033,양평군,704.7821732598899,0.8749538719466429
436,2033,여주시,606.438577586207,0.4417059480265854
437,2033,연천군,684.7904191616767,0.1559033715072948
438,2033,오산시,199.10207761956644,0.8935129782103819
439,2033,용인시,255.42362239621804,0.5578810173135402
440,2033,의왕시,322.26090821542334,0.0916845866868305
441,2033,의정부시,338.8481648554439,0.4468818093173307
442,2033,이천시,282.85635536772475,0.2428873552579462
443,2033,파주시,240.6861499364676,0.6831173362405135
444,2033,평택시,194.5239568295869,0.829791692483862
445,2033,포천시,625.6953187592995,0.0115734043298072
446,2033,하남시,199.2232346241458,1.129477296752221
447,2033,화성시,131.36070992361144,1.198695958157682
448,2034,가평군,812.4741353827962,0.5332772225775058
449,2034,경기도,282.71516265593755,0.3472846636816671
450,2034,고양시,344.62620792785856,0.3502617860859243
451,2034,과천시,220.14120790000956,0.0551917396223402
452,2034,광명시,320.0467265986084,-0.9324337352225004
453,2034,광주시,295.01093124370533,0.7817895071105764
454,2034,구리시,337.683984138719,0.1970816366635937
455,2034,군포시,419.9353328130226,-0.3817951356291166
456,2034,김포시,191.22194805005185,1.0546584591827204
457,2034,남양주시,284.88716662867563,0.5486204164716588
458,2034,동두천시,550.0082277439526,0.0764472524296842
459,2034,부천시,430.716052267726,-0.4717262317419651
460,2034,성남시,338.2722235321858,-0.2742114983452461
461,2034,수원시,271.7046339563863,0.0143751530741673
462,2034,시흥시,202.36120261124756,0.8173695720927179
463,2034,안산시,385.5082402389117,-0.4465507692899341
464,2034,안성시,410.1166359729896,0.5760924572863023
465,2034,안양시,357.7985751465601,-0.610309468738122
466,2034,양주시,329.2429511081319,0.7134341341019029
467,2034,양평군,731.8426656645372,0.829054898148994
468,2034,여주시,632.2925114895918,0.4405836631201659
469,2034,연천군,712.85771866183,0.1987239230357935
470,2034,오산시,206.8437973467352,0.8214498251132721
471,2034,용인시,264.7349920109564,0.5179361161068126
472,2034,의왕시,333.9165743816907,0.046429710896012
473,2034,의정부시,349.88442096171923,0.4090160727613022
474,2034,이천시,293.68440266496305,0.2471469152185835
475,2034,파주시,251.11845312246115,0.6340451516459161
476,2034,평택시,204.11839531671015,0.7606661091309445
477,2034,포천시,649.6794137852072,0.0327840402515866
478,2034,하남시,208.0120714301922,0.978911654183239
479,2034,화성시,137.19649800157697,1.059205823318928
480,2035,가평군,836.9135438182354,0.4892751683769757
481,2035,경기도,289.60941338864734,0.3031301918400429
482,2035,고양시,352.9997210599721,0.3183993005215879
483,2035,과천시,229.5127565701132,0.016975947245582
484,2035,광명시,322.75148226308914,-0.8963088556503341
485,2035,광주시,303.3021837021256,0.6894960336637594
486,2035,구리시,342.0491209587147,0.1520002879890604
487,2035,군포시,430.45256119798864,-0.3705520703788357
488,2035,김포시,195.3446796338673,0.9298583529566036
489,2035,남양주시,292.63724035608305,0.4834552001435424
490,2035,동두천시,565.2820932134097,0.0882185294596648
491,2035,부천시,437.9511104256632,-0.4696333217867511
492,2035,성남시,345.57154334964576,-0.2668912116992208
493,2035,수원시,277.82179167465955,0.0125347840420925
494,2035,시흥시,208.5035517434492,0.7159017151072444
495,2035,안산시,397.1370232946188,-0.4192287574022997
496,2035,안성시,421.5280300278484,0.5515863568225425
497,2035,안양시,366.2611431567908,-0.5974997040711915
498,2035,양주시,337.4762886597938,0.6479837535447814
499,2035,양평군,752.2718785011826,0.7756191773731624
500,2035,여주시,650.7261968800431,0.4239513977729806
501,2035,연천군,730.0080450522929,0.1983297941588357
502,2035,오산시,212.31163950420984,0.7452633770828041
503,2035,용인시,271.3640356380976,0.4651916170717871
504,2035,의왕시,340.02765044022414,-0.0037135836705605
505,2035,의정부시,356.8017185392416,0.3673395851606349
506,2035,이천시,301.78290036468417,0.2110671779202494
507,2035,파주시,259.0575057077626,0.5743830996615081
508,2035,평택시,211.78332747098136,0.6911013170471992
509,2035,포천시,668.4625042803333,0.0552585600572779
510,2035,하남시,214.14168571044496,0.8413020876588788
511,2035,화성시,141.57377486091215,0.9306784993904964
512,2036,가평군,853.6371603856267,0.4140099370098971
513,2036,경기도,295.78420719741814,0.2481438727090285
514,2036,고양시,360.12192719392334,0.2763208446024271
515,2036,과천시,237.4808429118774,-0.0265261841517579
516,2036,광명시,326.3803376365442,-0.8883291104297869
517,2036,광주시,310.1591448931116,0.5839142155424628
518,2036,구리시,346.606393283823,0.106047688328766
519,2036,군포시,440.17813234249496,-0.379901125812806
520,2036,김포시,198.7361570796151,0.7995749733670399
521,2036,남양주시,299.096111327871,0.4172590627848755
522,2036,동두천시,576.7366720516962,0.0902895776883027
523,2036,부천시,443.955103205555,-0.4825866958908525
524,2036,성남시,351.61211317927734,-0.2722315821524297
525,2036,수원시,283.45838471894035,-0.0119497925014821
526,2036,시흥시,214.5893705807349,0.6061100829950952
527,2036,안산시,408.9729353103839,-0.4108678063204939
528,2036,안성시,433.1741388573817,0.5086114648677336
529,2036,안양시,373.9082855653986,-0.5941001242024766
530,2036,양주시,345.4431200843266,0.5717535062961119
531,2036,양평군,769.7932053175775,0.7233666515248856
532,2036,여주시,667.5690092012269,0.4099619008904513
533,2036,연천군,745.6434852118306,0.2146128256008956
534,2036,오산시,217.3159563226488,0.6548122906733045
535,2036,용인시,277.1019599593282,0.3972527681630899
536,2036,의왕시,347.3146883312963,-0.0749200526668032
537,2036,의정부시,363.6053838044571,0.313358124282127
538,2036,이천시,309.859781882929,0.1752142794717986
539,2036,파주시,265.8445650271311,0.5130838535742897
