년월,출발지코드,도착지코드,종합 유입인구
202009,경기도외,안산시,1949.46
202009,경기도외,고양시,1482.4399999999998
202009,경기도외,과천시,402.47999999999996
202009,경기도외,구리시,139.95000000000002
202009,경기도외,과천시,11.52
202009,경기도외,구리시,25.649999999999995
202009,경기도외,남양주시,72.83
202009,경기도외,오산시,36.970000000000006
202009,경기도외,시흥시,56.22
202009,경기도외,군포시,33.099999999999994
202009,경기도외,의왕시,23.180000000000003
202009,경기도외,하남시,38.910000000000004
202009,경기도외,용인시,191.18
202009,경기도외,파주시,62.46999999999999
202009,경기도외,이천시,66.5
202009,경기도외,안성시,58.45000000000001
202009,경기도외,김포시,56.449999999999996
202009,경기도외,화성시,160.81999999999996
202009,경기도외,광주시,50.989999999999995
202009,경기도외,양주시,33.95
202009,경기도외,포천시,27.279999999999994
202009,경기도외,여주시,66.10999999999999
202009,경기도외,연천군,7.26
202009,경기도외,가평군,18.769999999999996
202009,경기도외,양평군,30.169999999999995
202009,경기도외,수원시,79.28999999999999
202009,경기도외,성남시,32.85
202009,경기도외,의정부시,16.61
202009,경기도외,안양시,20.51
202009,경기도외,부천시,23.520000000000003
202009,경기도외,광명시,11.609999999999998
202009,경기도외,평택시,59.309999999999995
202009,경기도외,동두천시,2.2100000000000004
202009,경기도외,안산시,39.660000000000004
202009,경기도외,고양시,31.07
202009,경기도외,과천시,3.03
202009,경기도외,구리시,14.77
202009,경기도외,남양주시,30.020000000000003
202009,경기도외,오산시,13.469999999999999
202009,경기도외,시흥시,36.830000000000005
202009,경기도외,군포시,13.349999999999998
202009,경기도외,의왕시,5.66
202009,경기도외,하남시,13.34
202009,경기도외,용인시,51.45
202009,경기도외,파주시,20.170000000000005
202009,경기도외,이천시,40.98
202009,경기도외,안성시,33.72
202009,경기도외,김포시,27.569999999999997
202009,경기도외,화성시,86.82000000000001
202009,경기도외,광주시,34.5
202009,경기도외,양주시,15.859999999999998
202009,경기도외,포천시,19.780000000000005
202009,경기도외,여주시,23.479999999999997
202009,경기도외,연천군,6.530000000000001
202009,경기도외,가평군,10.73
202009,경기도외,양평군,10.829999999999998
202009,경기도외,수원시,53.52999999999998
202009,경기도외,성남시,46.09
202008,경기도외,고양시,17.900000000000002
202008,경기도외,과천시,0.6799999999999999
202008,경기도외,구리시,7.79
202008,경기도외,남양주시,15.36
202008,경기도외,오산시,7.720000000000001
202008,경기도외,시흥시,12.680000000000003
202008,경기도외,군포시,3.46
202008,경기도외,의왕시,3.08
202008,경기도외,하남시,9.500000000000002
202008,경기도외,용인시,33.010000000000005
202008,경기도외,파주시,10.260000000000002
202008,경기도외,이천시,13.95
202008,경기도외,안성시,13.1
202008,경기도외,김포시,10.149999999999999
202008,경기도외,화성시,27.090000000000003
202008,경기도외,광주시,8.21
202008,경기도외,양주시,9.370000000000001
202008,경기도외,포천시,6.069999999999999
202008,경기도외,여주시,10.26
202008,경기도외,연천군,3.5399999999999996
202008,경기도외,가평군,4.91
202008,경기도외,양평군,3.17
202008,경기도외,수원시,20.879999999999995
202008,경기도외,성남시,25.47
202009,경기도외,남양주시,562.6099999999999
202009,경기도외,오산시,215.96999999999997
202009,경기도외,시흥시,3268.4299999999994
202009,경기도외,군포시,1337.11
202009,경기도외,의왕시,664.71
202009,경기도외,하남시,394.5
202009,경기도외,용인시,1306.91
202009,경기도외,파주시,866.8599999999999
202009,경기도외,이천시,373.15999999999997
202009,경기도외,안성시,313.59999999999997
202009,경기도외,김포시,984.5000000000001
202009,경기도외,화성시,2085.2799999999997
202009,경기도외,광주시,522.35
202009,경기도외,양주시,211.51
202009,경기도외,포천시,227.81
202009,경기도외,여주시,247.29
202009,경기도외,연천군,82.14
202009,경기도외,가평군,317.83
202009,경기도외,양평군,286.76000000000005
202009,경기도외,수원시,1977.4899999999998
202009,경기도외,성남시,2440.1699999999996
202009,경기도외,의정부시,529.04
202009,경기도외,안양시,2289.7300000000005
202009,경기도외,부천시,3857.5899999999997
202009,경기도외,광명시,2905.8600000000006
202009,경기도외,평택시,790.5
202009,경기도외,동두천시,111.04
202009,경기도외,안산시,1521.8799999999997
202009,경기도외,고양시,4548.450000000001
202009,경기도외,과천시,662.65
202009,경기도외,구리시,298.59999999999997
202009,경기도외,남양주시,1127.16
202009,경기도외,오산시,265.21
202009,경기도외,시흥시,2143.03
202003,경기도외,의왕시,7.889999999999999
202003,경기도외,하남시,27.24
202003,경기도외,용인시,43.970000000000006
202003,경기도외,파주시,22.84
202003,경기도외,이천시,13.670000000000002
202003,경기도외,안성시,5.98
202003,경기도외,김포시,22.029999999999998
202003,경기도외,화성시,31.499999999999996
202003,경기도외,광주시,22.59
202003,경기도외,양주시,14.36
202003,경기도외,포천시,9.510000000000002
202003,경기도외,여주시,13.0
202003,경기도외,연천군,1.4400000000000002
202003,경기도외,가평군,12.87
202003,경기도외,양평군,16.150000000000002
202003,경기도외,수원시,1109.1599999999999
202003,경기도외,성남시,798.0100000000001
202003,경기도외,의정부시,238.55999999999997
202003,경기도외,안양시,388.88000000000005
202003,경기도외,부천시,398.74999999999994
202003,경기도외,광명시,202.24999999999997
202003,경기도외,평택시,1154.66
202003,경기도외,동두천시,52.74
202003,경기도외,안산시,528.5400000000001
202003,경기도외,고양시,502.84999999999985
202003,경기도외,과천시,66.47
202003,경기도외,구리시,101.75
202003,경기도외,남양주시,384.36999999999995
202003,경기도외,오산시,278.53999999999996
202003,경기도외,시흥시,375.25
202003,경기도외,군포시,192.70999999999995
202003,경기도외,의왕시,139.61999999999998
202003,경기도외,하남시,244.63
202003,경기도외,용인시,1439.38
202003,경기도외,파주시,290.78000000000003
202003,경기도외,이천시,1892.89
202003,경기도외,안성시,863.3000000000002
202003,경기도외,김포시,235.34000000000003
202003,경기도외,화성시,1254.6299999999999
202003,경기도외,광주시,430.9000000000001
202003,경기도외,양주시,133.93
202003,경기도외,포천시,149.73999999999998
202003,경기도외,여주시,470.67999999999995
202003,경기도외,연천군,46.33
202003,경기도외,안산시,201.57999999999998
202003,경기도외,고양시,190.45000000000005
202003,경기도외,과천시,18.990000000000002
202003,경기도외,구리시,39.57000000000001
202003,경기도외,남양주시,91.22999999999998
202003,경기도외,오산시,97.12
202003,경기도외,시흥시,120.95
202003,경기도외,군포시,53.269999999999996
202003,경기도외,의왕시,30.739999999999995
202003,경기도외,하남시,63.25000000000001
202003,경기도외,용인시,286.1
202003,경기도외,파주시,86.88
202003,경기도외,이천시,120.07
202003,경기도외,안성시,114.32000000000002
202003,경기도외,수원시,90.35000000000001
202003,경기도외,성남시,89.19
202003,경기도외,의정부시,27.23
202003,경기도외,안양시,42.33
202003,경기도외,부천시,80.41999999999999
202003,경기도외,광명시,27.679999999999996
202003,경기도외,평택시,90.64999999999999
202003,경기도외,동두천시,7.62
202003,경기도외,안산시,47.260000000000005
202003,경기도외,고양시,86.74
202003,경기도외,과천시,1.1400000000000001
202003,경기도외,구리시,17.61
202003,경기도외,남양주시,62.32999999999999
202003,경기도외,오산시,24.570000000000004
202003,경기도외,시흥시,53.00999999999998
202003,경기도외,군포시,16.66
202003,경기도외,의왕시,20.37
202003,경기도외,하남시,21.380000000000003
202003,경기도외,용인시,113.85999999999997
202003,경기도외,파주시,33.79
202003,경기도외,이천시,53.809999999999995
202003,경기도외,안성시,41.2
202003,경기도외,김포시,41.76
202003,경기도외,화성시,150.79000000000002
202003,경기도외,광주시,37.27
202003,광명시,화성시,2617.1600000000003
202003,광명시,광주시,456.90999999999997
202003,광명시,양주시,240.56000000000003
202003,광명시,포천시,223.02
202003,광명시,여주시,241.38
202003,광명시,연천군,82.74
202003,광명시,가평군,279.9
202003,광명시,양평군,309.04999999999995
202003,평택시,수원시,5014.24
202003,평택시,성남시,1315.9899999999998
202003,평택시,의정부시,333.06000000000006
202003,평택시,안양시,1006.0
202003,평택시,부천시,745.76
202003,평택시,광명시,393.46
202003,평택시,평택시,445430.50999999995
202003,평택시,동두천시,92.22999999999999
202003,평택시,안산시,1373.7
202003,평택시,고양시,667.38
202003,평택시,과천시,97.25
202003,평택시,구리시,153.33
202003,평택시,남양주시,492.06999999999994
202003,평택시,오산시,6550.149999999999
202003,평택시,시흥시,808.68
202003,평택시,군포시,510.1
202003,평택시,의왕시,297.99000000000007
202003,평택시,하남시,296.46999999999997
202003,평택시,용인시,4205.2699999999995
202003,평택시,파주시,416.59
202003,평택시,이천시,844.5299999999999
202003,평택시,안성시,14763.099999999999
202003,평택시,김포시,393.73
202003,평택시,화성시,14158.660000000002
202003,경기도외,시흥시,30.530000000000005
202003,경기도외,군포시,12.520000000000001
202003,경기도외,의왕시,5.14
202003,경기도외,하남시,18.03
202003,경기도외,용인시,106.52000000000002
202003,경기도외,파주시,28.959999999999997
202003,경기도외,이천시,48.34000000000001
202003,경기도외,안성시,15.889999999999999
202003,경기도외,김포시,31.770000000000003
202003,경기도외,화성시,54.559999999999995
202003,경기도외,광주시,35.730000000000004
202003,경기도외,양주시,19.54
202003,경기도외,포천시,15.050000000000002
202003,경기도외,여주시,29.489999999999995
202003,경기도외,연천군,2.5900000000000003
202003,경기도외,가평군,21.009999999999998
202003,경기도외,양평군,31.73
202003,경기도외,수원시,112.2
202003,경기도외,성남시,151.06000000000003
202003,경기도외,의정부시,58.89
202003,경기도외,안양시,59.96000000000001
202003,경기도외,부천시,74.69
202003,경기도외,광명시,28.77
202003,경기도외,평택시,41.8
202003,경기도외,동두천시,7.62
202003,경기도외,안산시,73.85
202003,경기도외,고양시,104.21000000000001
202003,경기도외,과천시,7.73
202003,경기도외,구리시,92.88000000000001
202003,경기도외,남양주시,230.06
202003,경기도외,오산시,18.01
202003,경기도외,시흥시,49.290000000000006
202003,경기도외,군포시,42.269999999999996
202003,경기도외,의왕시,30.88
202003,경기도외,하남시,129.7
202003,경기도외,용인시,141.34
202003,경기도외,파주시,42.39999999999999
202003,경기도외,이천시,67.95
202003,경기도외,안성시,26.389999999999997
202003,경기도외,김포시,43.86000000000001
202003,경기도외,화성시,64.75999999999999
202003,경기도외,광주시,65.65
202003,경기도외,양주시,29.980000000000008
202003,경기도외,포천시,37.400000000000006
202003,경기도외,여주시,82.66
202003,경기도외,연천군,10.2
202003,경기도외,가평군,190.94999999999996
202003,경기도외,양평군,695.4
202003,경기도외,수원시,109.10999999999999
202003,경기도외,성남시,92.36999999999999
202003,경기도외,의정부시,24.91
202003,경기도외,안양시,60.46
202003,경기도외,부천시,52.93
202003,경기도외,광명시,25.840000000000003
202003,경기도외,평택시,43.29999999999999
202003,경기도외,동두천시,5.42
202003,경기도외,안산시,47.06
202003,경기도외,고양시,66.42
202003,경기도외,김포시,19.37
202002,경기도외,의정부시,7.220000000000001
202002,경기도외,안양시,10.74
202002,경기도외,부천시,16.379999999999995
202002,경기도외,광명시,5.9399999999999995
202002,경기도외,평택시,30.119999999999997
202002,경기도외,동두천시,2.15
202002,경기도외,안산시,16.9
202002,경기도외,고양시,18.880000000000003
202002,경기도외,과천시,2.2199999999999998
202002,경기도외,구리시,4.58
202002,경기도외,남양주시,8.24
202002,경기도외,오산시,4.91
202002,경기도외,시흥시,9.97
202002,경기도외,군포시,4.63
202002,경기도외,의왕시,4.71
202002,경기도외,하남시,4.83
202002,경기도외,용인시,26.410000000000004
202002,경기도외,파주시,10.280000000000001
202002,경기도외,이천시,10.44
202002,경기도외,안성시,4.9799999999999995
202002,경기도외,김포시,9.420000000000002
202002,경기도외,화성시,12.959999999999999
202002,경기도외,광주시,3.15
202002,경기도외,양주시,2.54
202002,경기도외,포천시,3.2100000000000004
202002,경기도외,여주시,1.03
202002,경기도외,연천군,0.43999999999999995
202002,경기도외,가평군,2.96
202002,경기도외,양평군,0.54
202002,경기도외,수원시,25.25
202002,경기도외,성남시,17.509999999999998
202002,경기도외,의정부시,3.86
202002,경기도외,안양시,6.309999999999999
202002,경기도외,부천시,5.619999999999999
202002,경기도외,광명시,1.9900000000000002
202002,경기도외,평택시,11.510000000000002
202002,경기도외,동두천시,0.1
202002,경기도외,안산시,14.189999999999998
202002,경기도외,고양시,13.180000000000001
202002,경기도외,과천시,3.4
202002,경기도외,구리시,5.9399999999999995
202002,경기도외,남양주시,9.76
202002,경기도외,오산시,8.009999999999998
202002,경기도외,시흥시,7.1899999999999995
202002,경기도외,군포시,3.7399999999999993
202002,경기도외,의왕시,3.69
202002,경기도외,하남시,3.9999999999999996
202002,경기도외,용인시,28.84
202002,경기도외,파주시,5.120000000000001
202002,경기도외,이천시,5.95
202002,경기도외,안성시,7.999999999999999
202002,경기도외,김포시,4.79
202002,경기도외,화성시,17.87
202002,경기도외,광주시,2.99
202003,경기도외,화성시,1737.3799999999999
202003,경기도외,광주시,511.74999999999994
202003,경기도외,양주시,370.23999999999995
202003,경기도외,포천시,376.6500000000001
202003,경기도외,여주시,289.27
202003,경기도외,연천군,140.63000000000002
202003,경기도외,가평군,448.73
202003,경기도외,양평군,511.74999999999994
202003,경기도외,수원시,2118.72
202003,경기도외,연천군,12.21
202003,경기도외,가평군,45.71
202003,경기도외,양평군,55.650000000000006
202003,수원시,수원시,1179194.94
202003,수원시,성남시,16574.61
202003,여주시,성남시,798.8199999999998
202003,여주시,의정부시,103.78
202003,여주시,안양시,143.14999999999998
202003,여주시,부천시,149.71
202003,여주시,광명시,81.13
202003,여주시,평택시,150.03
202003,여주시,동두천시,18.64
202003,여주시,안산시,143.93
202003,여주시,고양시,186.14000000000004
202003,여주시,과천시,18.699999999999996
202003,여주시,구리시,67.61
202003,여주시,남양주시,342.35
202003,여주시,오산시,70.41999999999999
202003,여주시,시흥시,142.21
202003,여주시,군포시,72.29000000000002
202003,여주시,의왕시,38.849999999999994
202003,여주시,하남시,208.30999999999997
202003,여주시,용인시,809.37
202003,여주시,파주시,101.94
202003,여주시,이천시,8548.310000000001
202003,여주시,안성시,302.59
202003,여주시,김포시,78.99000000000001
202003,여주시,화성시,294.68999999999994
202003,여주시,광주시,1085.29
202003,여주시,양주시,72.49
202003,여주시,포천시,77.75
202003,여주시,여주시,105813.68
202003,여주시,연천군,14.360000000000001
202003,여주시,가평군,95.77999999999999
202003,여주시,양평군,1726.6699999999998
202003,연천군,수원시,69.66000000000001
202003,연천군,성남시,75.44
202003,연천군,의정부시,723.86
202003,연천군,안양시,47.480000000000004
202003,연천군,부천시,80.16
202003,연천군,광명시,19.05
202003,연천군,평택시,31.92
202003,연천군,동두천시,1659.99
202003,연천군,안산시,34.45
202003,연천군,고양시,278.38
202003,연천군,과천시,3.96
202003,연천군,구리시,35.06
202003,연천군,남양주시,151.32000000000002
202003,연천군,오산시,11.24
202003,연천군,시흥시,39.6
202003,연천군,군포시,26.68
202003,연천군,의왕시,5.22
202003,연천군,하남시,23.970000000000006
202003,연천군,용인시,52.81999999999999
202003,연천군,파주시,1139.0699999999997
202003,연천군,이천시,17.870000000000005
202003,연천군,안성시,15.78
202003,경기도외,평택시,16.63
202003,경기도외,동두천시,1.23
202003,경기도외,안산시,36.88
202003,경기도외,고양시,46.95
202003,경기도외,과천시,2.79
202003,경기도외,구리시,16.499999999999996
202003,경기도외,남양주시,38.12
202003,경기도외,오산시,12.72
202003,경기도외,시흥시,20.070000000000004
202003,경기도외,군포시,10.510000000000002
202003,경기도외,의왕시,7.04
202003,경기도외,하남시,24.09
202003,경기도외,용인시,50.11000000000001
202003,경기도외,파주시,23.34
202003,경기도외,이천시,20.660000000000004
202003,경기도외,안성시,12.17
202003,경기도외,김포시,22.240000000000002
202003,경기도외,화성시,42.93999999999999
202003,경기도외,광주시,30.64
202003,경기도외,양주시,8.32
202003,경기도외,포천시,7.369999999999999
202003,경기도외,여주시,26.860000000000007
202003,경기도외,연천군,0.32
202003,경기도외,가평군,11.76
202003,경기도외,양평군,18.389999999999997
202003,경기도외,수원시,59.42
202003,경기도외,성남시,53.62000000000001
202003,경기도외,의정부시,419.32
202003,경기도외,안양시,27.889999999999997
202003,경기도외,부천시,34.59
202003,경기도외,광명시,15.020000000000001
202003,경기도외,평택시,20.99
202003,경기도외,동두천시,56.04
202003,경기도외,안산시,18.360000000000003
202003,경기도외,고양시,109.91
202003,경기도외,과천시,2.0799999999999996
202003,경기도외,구리시,27.08
202003,경기도외,남양주시,140.6
202003,경기도외,오산시,7.140000000000001
202003,경기도외,시흥시,27.020000000000003
202003,경기도외,군포시,15.21
202003,경기도외,의왕시,7.29
202003,경기도외,수원시,63.82
202003,경기도외,성남시,25.59
202003,경기도외,의정부시,8.04
202003,경기도외,안양시,22.199999999999996
202003,경기도외,부천시,31.689999999999994
202003,경기도외,광명시,9.74
202003,경기도외,평택시,57.089999999999996
202003,경기도외,동두천시,7.31
202003,경기도외,안산시,51.71
202003,경기도외,고양시,16.6
202003,경기도외,과천시,1.9800000000000004
202003,경기도외,구리시,8.43
202003,경기도외,남양주시,19.720000000000002
202003,경기도외,오산시,11.149999999999999
202003,경기도외,시흥시,32.699999999999996
202003,경기도외,군포시,11.02
202003,경기도외,의왕시,1.58
202003,경기도외,하남시,11.930000000000001
202003,경기도외,용인시,47.129999999999995
202003,경기도외,화성시,33.65
202003,경기도외,광주시,15.73
202003,경기도외,양주시,10.000000000000002
202003,경기도외,포천시,9.139999999999999
202003,경기도외,여주시,14.669999999999998
202003,경기도외,연천군,5.86
202003,경기도외,가평군,8.44
202003,경기도외,양평군,5.490000000000001
202003,경기도외,수원시,506.2799999999999
202003,경기도외,성남시,208.48000000000008
202003,경기도외,의정부시,67.13999999999999
202003,경기도외,안양시,222.84000000000006
202003,경기도외,부천시,323.71
202003,경기도외,광명시,161.67
202003,경기도외,평택시,1039.1200000000001
202003,경기도외,동두천시,17.560000000000002
202003,경기도외,안산시,426.37
202003,경기도외,고양시,212.02
202003,경기도외,과천시,18.23
202003,경기도외,구리시,44.4
202003,경기도외,남양주시,131.09
202003,경기도외,오산시,103.82000000000002
202003,경기도외,시흥시,285.26000000000005
202003,경기도외,군포시,116.66000000000001
202003,경기도외,의왕시,57.62
202003,경기도외,하남시,73.55000000000001
202003,경기도외,용인시,354.49
202003,경기도외,파주시,91.42999999999999
202003,경기도외,이천시,108.73000000000002
202003,경기도외,안성시,164.59
202003,경기도외,김포시,143.51
202003,경기도외,화성시,855.13
202003,경기도외,광주시,77.14
202003,경기도외,양주시,57.07000000000001
202003,경기도외,포천시,43.26999999999999
202003,경기도외,여주시,53.93
202003,경기도외,연천군,11.530000000000001
202003,경기도외,가평군,49.08000000000001
202003,경기도외,양평군,26.979999999999997
202003,경기도외,수원시,103.28999999999999
202003,경기도외,성남시,38.91
202003,경기도외,의정부시,8.34
202003,경기도외,안양시,28.820000000000004
202003,경기도외,부천시,32.06
202003,경기도외,광명시,18.54
202003,경기도외,평택시,48.98
202003,경기도외,동두천시,0.45999999999999996
202003,경기도외,안산시,34.96
202003,경기도외,고양시,33.63
202003,경기도외,과천시,1.7800000000000002
202003,경기도외,구리시,1.9900000000000002
202003,경기도외,남양주시,26.4
202003,경기도외,오산시,31.909999999999993
202003,경기도외,시흥시,19.65
202003,경기도외,군포시,11.099999999999998
202003,경기도외,의왕시,25.140000000000004
202003,경기도외,하남시,11.409999999999998
202003,경기도외,용인시,71.97
202003,경기도외,파주시,16.73
202003,경기도외,이천시,48.64
202003,경기도외,성남시,3041.1
202003,경기도외,의정부시,478.31
202003,경기도외,안양시,2722.3900000000003
202003,경기도외,부천시,2143.5799999999995
202003,경기도외,광명시,1964.6299999999999
202003,경기도외,평택시,629.82
202003,경기도외,동두천시,85.96000000000001
202003,경기도외,안산시,1276.31
202003,경기도외,고양시,2773.7000000000003
202003,경기도외,과천시,1236.4600000000003
202003,경기도외,구리시,336.0200000000001
202003,경기도외,남양주시,1219.56
202003,경기도외,오산시,227.39000000000001
202003,경기도외,시흥시,1284.31
202003,경기도외,군포시,731.8900000000001
202003,경기도외,의왕시,731.06
202003,경기도외,하남시,778.03
202003,경기도외,용인시,2072.4700000000003
202003,경기도외,파주시,1261.36
202003,경기도외,이천시,634.0699999999999
202003,경기도외,안성시,320.15000000000003
202003,경기도외,김포시,1503.9399999999998
202003,경기도외,화성시,1922.5300000000002
202003,경기도외,광주시,690.25
202003,경기도외,양주시,327.62
202003,경기도외,포천시,396.43
202003,경기도외,여주시,362.9199999999999
202003,경기도외,연천군,115.50999999999999
202003,경기도외,가평군,512.6100000000001
202003,경기도외,양평군,626.36
202003,경기도외,수원시,2815.7900000000004
202003,경기도외,성남시,4377.17
202003,경기도외,의정부시,517.89
202003,경기도외,안양시,4525.1
202003,경기도외,부천시,2791.6700000000005
202003,경기도외,광명시,3324.36
202003,경기도외,평택시,819.0999999999999
202003,경기도외,동두천시,114.58999999999999
202003,경기도외,안산시,1958.01
202003,경기도외,고양시,2777.1299999999997
202003,경기도외,과천시,1453.99
202003,경기도외,구리시,324.53
202003,경기도외,남양주시,1332.2900000000002
202003,경기도외,오산시,372.25
202003,경기도외,시흥시,2452.1800000000003
202003,경기도외,군포시,1035.7900000000002
202003,경기도외,의왕시,1009.1099999999998
202003,경기도외,하남시,963.6400000000001
202003,경기도외,용인시,2593.61
202003,경기도외,파주시,1395.3300000000002
202003,경기도외,이천시,799.88
202003,경기도외,이천시,235.1
202003,경기도외,안성시,209.29999999999998
202003,경기도외,김포시,138.3
202003,경기도외,화성시,516.32
202003,연천군,김포시,68.99
202003,연천군,화성시,52.82000000000001
202003,연천군,광주시,37.769999999999996
202003,연천군,양주시,966.8199999999999
202003,연천군,포천시,1179.29
202003,연천군,여주시,11.600000000000001
202003,연천군,연천군,46473.45999999999
202003,연천군,가평군,44.96
202003,연천군,양평군,24.209999999999997
202003,가평군,수원시,126.36
202003,경기도외,구리시,23.64
202003,경기도외,남양주시,87.68
202003,경기도외,오산시,68.67
202003,경기도외,시흥시,74.53
202003,경기도외,군포시,39.22
202003,경기도외,의왕시,29.999999999999996
202003,경기도외,하남시,58.27
202003,경기도외,용인시,373.98999999999995
202003,경기도외,파주시,47.58
202003,경기도외,이천시,309.38000000000005
202003,경기도외,안성시,749.71
202003,경기도외,김포시,55.080000000000005
202003,경기도외,화성시,294.8
202003,경기도외,광주시,106.54999999999998
202003,경기도외,양주시,29.949999999999996
202003,경기도외,포천시,29.039999999999996
202003,경기도외,여주시,103.25000000000003
202003,경기도외,연천군,8.5
202003,경기도외,가평군,16.43
202003,경기도외,양평군,26.53
202003,경기도외,수원시,82.71
202003,경기도외,성남시,47.77
202003,경기도외,의정부시,13.04
202003,경기도외,안양시,20.680000000000003
202003,경기도외,부천시,31.86
202003,경기도외,광명시,15.260000000000002
202003,경기도외,평택시,51.46
202003,경기도외,동두천시,1.44
202003,경기도외,안산시,43.85000000000001
202003,경기도외,고양시,65.6
202003,경기도외,과천시,7.869999999999999
202003,경기도외,구리시,7.579999999999999
202003,경기도외,남양주시,23.609999999999996
202003,경기도외,오산시,20.12
202003,경기도외,시흥시,30.2
202003,경기도외,군포시,24.19
202003,경기도외,의왕시,16.37
202003,경기도외,하남시,12.18
202003,경기도외,용인시,82.09
202003,경기도외,파주시,16.09
202003,경기도외,이천시,45.970000000000006
202003,경기도외,안성시,53.170000000000016
202003,경기도외,김포시,12.320000000000002
202003,경기도외,화성시,75.35
202003,경기도외,광주시,23.8
202003,경기도외,양주시,8.71
202003,경기도외,포천시,11.79
202003,경기도외,여주시,32.989999999999995
202003,경기도외,연천군,1.87
202003,경기도외,파주시,11.720000000000002
202003,경기도외,이천시,21.989999999999995
202003,경기도외,안성시,19.6
202003,경기도외,김포시,9.110000000000001
202003,경기도외,화성시,44.66000000000001
202003,경기도외,광주시,11.1
202003,경기도외,양주시,3.13
202003,경기도외,포천시,5.8999999999999995
202003,경기도외,여주시,5.36
202003,경기도외,연천군,0.5
202003,경기도외,가평군,3.5
202003,경기도외,양평군,5.75
202003,경기도외,수원시,179.70999999999998
202003,경기도외,성남시,91.37
202003,경기도외,의정부시,16.75
202003,경기도외,안양시,121.08000000000001
202003,경기도외,부천시,104.07
202003,경기도외,광명시,40.82
202003,경기도외,평택시,185.92
202003,경기도외,동두천시,5.49
202003,경기도외,안산시,99.11
202003,경기도외,고양시,87.54000000000002
202003,경기도외,과천시,6.2
202003,경기도외,구리시,14.82
202003,경기도외,남양주시,32.83
202003,경기도외,오산시,53.49000000000001
202003,경기도외,시흥시,62.29
202003,경기도외,군포시,28.179999999999996
202003,경기도외,의왕시,27.200000000000003
202003,경기도외,하남시,25.549999999999997
202003,경기도외,용인시,117.94
202003,경기도외,파주시,40.629999999999995
202003,경기도외,이천시,31.390000000000004
202003,경기도외,안성시,64.15
202003,경기도외,김포시,43.93000000000001
202003,경기도외,화성시,212.20000000000002
202003,경기도외,광주시,34.19
202003,경기도외,양주시,15.500000000000004
202003,경기도외,포천시,13.280000000000001
202003,경기도외,여주시,13.719999999999999
202003,경기도외,연천군,4.21
202003,경기도외,가평군,8.85
202003,경기도외,양평군,8.93
202003,경기도외,수원시,187.15
202003,경기도외,성남시,75.85
202003,경기도외,의정부시,28.989999999999995
202003,경기도외,안양시,82.72999999999999
202003,경기도외,구리시,1.05
202003,경기도외,남양주시,4.42
202003,경기도외,오산시,1.79
202003,경기도외,시흥시,4.02
202003,경기도외,군포시,1.9
202003,경기도외,의왕시,0.14
202003,경기도외,하남시,1.2100000000000002
202003,경기도외,용인시,6.42
202003,경기도외,파주시,5.28
202003,경기도외,이천시,2.8200000000000003
202003,경기도외,안성시,6.49
202003,경기도외,김포시,3.2399999999999998
202003,경기도외,화성시,7.29
202003,경기도외,광주시,4.32
202003,경기도외,양주시,3.44
202003,경기도외,안성시,29.1
202003,경기도외,김포시,22.71
202003,경기도외,화성시,55.13000000000001
202003,경기도외,광주시,23.01
202003,경기도외,가평군,1.42
202003,경기도외,양평군,4.169999999999999
202003,경기도외,수원시,53.68999999999999
202003,경기도외,성남시,31.290000000000006
202003,경기도외,의정부시,16.33
202003,경기도외,안양시,20.860000000000003
202003,경기도외,부천시,21.75
202003,경기도외,광명시,10.5
202003,경기도외,평택시,28.69
202003,경기도외,동두천시,2.4699999999999998
202003,경기도외,안산시,33.15
202003,경기도외,고양시,44.39
202003,경기도외,과천시,1.43
202003,경기도외,구리시,6.790000000000001
202003,경기도외,남양주시,19.020000000000003
202003,경기도외,오산시,11.71
202003,경기도외,시흥시,22.22
202003,경기도외,군포시,6.41
202003,경기도외,의왕시,2.38
202003,경기도외,하남시,13.68
202003,경기도외,용인시,40.16
202003,경기도외,파주시,13.3
202003,경기도외,이천시,14.26
202003,경기도외,안성시,9.59
202003,경기도외,김포시,12.799999999999999
202003,경기도외,화성시,47.3
202003,경기도외,광주시,17.44
202003,경기도외,양주시,10.22
202003,경기도외,포천시,7.03
202003,경기도외,여주시,3.7899999999999996
202003,경기도외,연천군,4.09
202003,경기도외,가평군,2.7600000000000002
202003,경기도외,양평군,2.32
202003,경기도외,수원시,17.73
202003,경기도외,성남시,15.100000000000003
202003,경기도외,의정부시,6.5600000000000005
202003,경기도외,안양시,7.050000000000001
202003,경기도외,부천시,12.16
202003,경기도외,광명시,9.23
202003,경기도외,평택시,7.21
202003,경기도외,동두천시,0.28
202003,경기도외,안산시,11.070000000000002
202003,경기도외,고양시,18.040000000000003
202003,경기도외,과천시,1.05
202003,경기도외,구리시,3.55
202003,경기도외,남양주시,7.940000000000001
202003,경기도외,오산시,4.609999999999999
202003,경기도외,시흥시,9.38
202003,경기도외,군포시,3.5299999999999994
202003,경기도외,의왕시,0.89
202003,경기도외,하남시,4.99
202003,경기도외,용인시,14.42
202003,경기도외,파주시,11.000000000000002
202003,경기도외,이천시,5.47
202003,경기도외,안성시,5.009999999999999
202003,경기도외,김포시,4.38
202003,경기도외,화성시,21.87
202003,경기도외,광주시,7.340000000000001
202003,경기도외,양주시,2.48
202003,경기도외,광주시,141.17
202003,경기도외,양주시,61.57999999999999
